psmid|articleid|title|authors|assetid
cho_iprx_1945_0004_000_0000|5|Part I. Stabilisation of Indian Currency and Prices||JHQZUH737593572
cho_iprx_1945_0004_000_0000|6|Part II. India's Sterling Assets||ZODWKB200758892
cho_iprx_1945_0004_000_0000|6|Part II. India's Sterling Assets||ZODWKB200758892
cho_iprx_1945_0004_000_0000|7|Aspects of Agricultural Rehabilitation in India|Mr. Balasubramanian|ZRQAHZ838123029
cho_iprx_1945_0004_000_0000|7|Aspects of Agricultural Rehabilitation in India|Mr. Balasubramanian|ZRQAHZ838123029
cho_iprx_1945_0004_000_0000|8|Netherlands/Netherlands Indies Council papers||BYTMPK640672076
cho_iprx_1945_0004_000_0000|8|Netherlands/Netherlands Indies Council papers||BYTMPK640672076
cho_iprx_1945_0004_000_0000|9|The Provisional Government of the Netherlands East Indies|Frans H. Visman|OUEDEJ910001806
cho_iprx_1945_0004_000_0000|9|The Provisional Government of the Netherlands East Indies|Frans H. Visman|OUEDEJ910001806
cho_iprx_1945_0004_000_0000|10|Relief, Rehabilitation and Economic Reconstruction in the Netherlands Indies|P. H. W. Sitsen|WVDYHN923460739
cho_iprx_1945_0004_000_0000|10|Relief, Rehabilitation and Economic Reconstruction in the Netherlands Indies|P. H. W. Sitsen|WVDYHN923460739
cho_iprx_1945_0004_000_0000|11|Mining in the Netherlands East Indies|Alex L. Ter Braake|PDPBIL630645416
cho_iprx_1945_0004_000_0000|11|Mining in the Netherlands East Indies|Alex L. Ter Braake|PDPBIL630645416
cho_iprx_1945_0004_000_0000|12|Back Matter||HICZRR724333964
cho_iprx_1945_0004_000_0000|12|Back Matter||HICZRR724333964
cho_iprx_1945_0005_000_0000|1|Front Matter||VHYYWQ191448265
cho_iprx_1945_0005_000_0000|1|Front Matter||VHYYWQ191448265
cho_iprx_1945_0005_000_0000|2|Report on Pacific Security||ZYFEME585818150
cho_iprx_1945_0005_000_0000|2|Report on Pacific Security||ZYFEME585818150
cho_iprx_1945_0005_000_0000|3|China's Economic Reconstruction|E. M. Gull|JEUJKY697220165
cho_iprx_1945_0005_000_0000|3|China's Economic Reconstruction|E. M. Gull|JEUJKY697220165
cho_iprx_1945_0005_000_0000|4|British Colonial Policy in South-East Asia and the Development of Self-Government in Malaya|Phyllis M. Kaberry Ph. D.|LYMYTH531943549
cho_iprx_1945_0005_000_0000|4|British Colonial Policy in South-East Asia and the Development of Self-Government in Malaya|Phyllis M. Kaberry Ph. D.|LYMYTH531943549
cho_iprx_1945_0005_000_0000|5|Japan in Defeat||VUUGNN187527956
cho_iprx_1945_0005_000_0000|5|Japan in Defeat||VUUGNN187527956
cho_iprx_1945_0006_000_0000|1|Front Matter||IHBSRD714442300
cho_iprx_1945_0006_000_0000|1|Front Matter||IHBSRD714442300
cho_iprx_1945_0006_000_0000|2|China as a Post-War Market|Lawrence K. Rosinger|SIFCNS703712245
cho_iprx_1945_0006_000_0000|2|China as a Post-War Market|Lawrence K. Rosinger|SIFCNS703712245
cho_iprx_1945_0006_000_0000|3|Pacific Northwest Trade with Far East Pacific Nations|Charles J. Miller|KWLHXF116648644
cho_iprx_1945_0006_000_0000|3|Pacific Northwest Trade with Far East Pacific Nations|Charles J. Miller|KWLHXF116648644
cho_iprx_1945_0006_000_0000|4|Toward International Monetary Stabilization||HDSKTW807346227
cho_iprx_1945_0006_000_0000|4|Toward International Monetary Stabilization||HDSKTW807346227
cho_iprx_1945_0006_000_0000|5|The Future of Japan|William C. Johnstone|XLJQHZ238121498
cho_iprx_1945_0006_000_0000|5|The Future of Japan|William C. Johnstone|XLJQHZ238121498
cho_iprx_1945_0006_000_0000|6|Group Interests in Post-War American Pacific Policy|John W. Masland|KAYJWI455706940
cho_iprx_1945_0006_000_0000|6|Group Interests in Post-War American Pacific Policy|John W. Masland|KAYJWI455706940
cho_iprx_1945_0006_000_0000|7|The Anglo-American Caribean Commission: An Experiment in Regional Cooperation|Ralph J. Bunche|WNNPKC101313161
cho_iprx_1945_0006_000_0000|7|The Anglo-American Caribean Commission: An Experiment in Regional Cooperation|Ralph J. Bunche|WNNPKC101313161
cho_iprx_1945_0006_000_0000|8|American Public Opinion and Foreign Policy|Harry H. Field|EMTWEC351659790
cho_iprx_1945_0006_000_0000|8|American Public Opinion and Foreign Policy|Harry H. Field|EMTWEC351659790
cho_iprx_1945_0006_000_0000|9|Aviation in the Postwar Pacific|J. Parker Van Zandt|EMTODP337830471
cho_iprx_1945_0006_000_0000|9|Aviation in the Postwar Pacific|J. Parker Van Zandt|EMTODP337830471
cho_iprx_1945_0006_000_0000|10|Collective Security in the Pacific|David Nelson Rowe|KAQDHZ429278152
cho_iprx_1945_0006_000_0000|10|Collective Security in the Pacific|David Nelson Rowe|KAQDHZ429278152
cho_iprx_1945_0007_000_0000|1|Front Matter||IGNOUQ929810071
cho_iprx_1945_0007_000_0000|1|Front Matter||IGNOUQ929810071
cho_iprx_1945_0007_000_0000|2|Japan's Post-War Agriculture|Andrew J. Grajdanzev|IKODLB276535477
cho_iprx_1945_0007_000_0000|2|Japan's Post-War Agriculture|Andrew J. Grajdanzev|IKODLB276535477
cho_iprx_1945_0007_000_0000|3|Aspects of Wartime Economic Control in Japan|T. A. Bisson|HAUNQN112068451
cho_iprx_1945_0007_000_0000|3|Aspects of Wartime Economic Control in Japan|T. A. Bisson|HAUNQN112068451
cho_iprx_1945_0007_000_0000|4|Aspects of Wartime Economic Control in Japan|T. A. Bisson|DTGFZP451142288
cho_iprx_1945_0007_000_0000|4|Aspects of Wartime Economic Control in Japan|T. A. Bisson|DTGFZP451142288
cho_iprx_1945_0007_000_0000|5|Basic Problems of Relief, Rehabilitation and Reconstruction in Southeast Asia|J. Russell Andrus|ATYGZN699589571
cho_iprx_1945_0007_000_0000|5|Basic Problems of Relief, Rehabilitation and Reconstruction in Southeast Asia|J. Russell Andrus|ATYGZN699589571
cho_iprx_1945_0007_000_0000|6|Problems of Agrarian Reform in Japan|Andrew J. Gradanzev|PHFZTN078839225
cho_iprx_1945_0007_000_0000|6|Problems of Agrarian Reform in Japan|Andrew J. Gradanzev|PHFZTN078839225
cho_iprx_1945_0007_000_0000|7|Notes on China's Foreign Trade and Trade Policy|D. K. Lieu|UOAKVK350942935
cho_iprx_1945_0007_000_0000|7|Notes on China's Foreign Trade and Trade Policy|D. K. Lieu|UOAKVK350942935
cho_iprx_1945_0007_000_0000|8|Post-War Social and Economic Problems of French Indo-China|Gaston Rueff|YHBJRB737374449
cho_iprx_1945_0007_000_0000|8|Post-War Social and Economic Problems of French Indo-China|Gaston Rueff|YHBJRB737374449
cho_iprx_1945_0008_000_0000|1|Front Matter||ILEBEI589767873
cho_iprx_1945_0008_000_0000|1|Front Matter||ILEBEI589767873
cho_iprx_1945_0008_000_0000|2|Legal and Administrative Problems of the Netherlands Indies|A. Arthur Schiller|VIZUNR735356182
cho_iprx_1945_0008_000_0000|2|Legal and Administrative Problems of the Netherlands Indies|A. Arthur Schiller|VIZUNR735356182
cho_iprx_1945_0008_000_0000|3|Notes on Labor Problems in Burma and Thailand|Virginia Thompson|CNPSFB524858151
cho_iprx_1945_0008_000_0000|3|Notes on Labor Problems in Burma and Thailand|Virginia Thompson|CNPSFB524858151
cho_iprx_1945_0008_000_0000|4|Feudal Background of Japanese Politics|E. Herbert Norman|ZCTYHB921904053
cho_iprx_1945_0008_000_0000|4|Feudal Background of Japanese Politics|E. Herbert Norman|ZCTYHB921904053
cho_iprx_1945_0008_000_0000|5|Economic Planning in India|Andrew J. Grajdanzev|TQHFMU024244337
cho_iprx_1945_0008_000_0000|5|Economic Planning in India|Andrew J. Grajdanzev|TQHFMU024244337
cho_iprx_1945_0008_000_0000|6|Notes on Labor Problems in Indo-China|Virginia Thompson|HDFWRQ859551381
cho_iprx_1945_0008_000_0000|6|Notes on Labor Problems in Indo-China|Virginia Thompson|HDFWRQ859551381
cho_iprx_1945_0008_000_0000|7|The Post-War Political Economy of the Far East and the Pacific|A. G. B. Fisher|IBITBF003170599
cho_iprx_1945_0008_000_0000|7|The Post-War Political Economy of the Far East and the Pacific|A. G. B. Fisher|IBITBF003170599
cho_iprx_1945_0008_000_0000|8|Notes on Labor Problems in the Netherlands Indies|Virginia Thompson|BICCVW283431163
cho_iprx_1945_0008_000_0000|8|Notes on Labor Problems in the Netherlands Indies|Virginia Thompson|BICCVW283431163
cho_iprx_1947_0001_000_0000|1|Table of contents||EEYDES877530272
cho_iprx_1947_0001_000_0000|2|Australian Papers|J. M. Ward|FNLPGJ122754610
cho_iprx_1947_0001_000_0000|3|Dependencies and Trusteeship in the Pacific Area|J. M. Ward|OLAZZQ850063571
cho_iprx_1947_0001_000_0000|4|Australia's Interests and Policies in Regard to Problems of Economic and Social Reconstruction in the Pacific|N. D. Harper|LFNNOA678272823
cho_iprx_1947_0001_000_0000|5|New Zealand Papers||WLMALL609766455
cho_iprx_1947_0001_000_0000|6|New Zealand and the Pacific||WZTESI024312804
cho_iprx_1947_0001_000_0000|7|Contents||UKDTVI599089580
cho_iprx_1947_0001_000_0000|8|Part I New Zealand and Security in the Pacific|Willis Airey|HSSZRB714943741
cho_iprx_1947_0001_000_0000|9|Part II Trusteeship and New Zealand's Pacific Dependencies|Ernest Beaglehole|UIUYMX519633242
cho_iprx_1947_0001_000_0000|10|Part III New Zealand's Economic Interests in the Far Eastern Settlements|C. G. F. Simkin|VNUFCM535077457
cho_iprx_1947_0002_000_0000|1|Front Matter||OWIGRA713702641
cho_iprx_1947_0002_000_0000|1|Front Matter||OWIGRA713702641
cho_iprx_1947_0002_000_0000|2|China Papers||JCLACU537983776
cho_iprx_1947_0002_000_0000|2|China Papers||JCLACU537983776
cho_iprx_1947_0002_000_0000|3|China's International Economic Position|Yuan-Li Wu|HJRYWM515230456
cho_iprx_1947_0002_000_0000|3|China's International Economic Position|Yuan-Li Wu|HJRYWM515230456
cho_iprx_1947_0002_000_0000|4|International Aspects of China's Economic Reconstruction|D. K. Lieu|ZCKQBQ412640782
cho_iprx_1947_0002_000_0000|4|International Aspects of China's Economic Reconstruction|D. K. Lieu|ZCKQBQ412640782
cho_iprx_1947_0002_000_0000|5|China's Social Environment and her Economic Future|Wu Chi-Yuen|YBFIZB791777144
cho_iprx_1947_0002_000_0000|5|China's Social Environment and her Economic Future|Wu Chi-Yuen|YBFIZB791777144
cho_iprx_1947_0002_000_0000|6|Philippine Papers||DUIWRC563061842
cho_iprx_1947_0002_000_0000|6|Philippine Papers||DUIWRC563061842
cho_iprx_1947_0002_000_0000|7|Economic Reconstruction Problems in the Philippines|Andros V. Castillo|BGVZXP026683156
cho_iprx_1947_0002_000_0000|7|Economic Reconstruction Problems in the Philippines|Andros V. Castillo|BGVZXP026683156
cho_iprx_1947_0002_000_0000|8|Some Effects of the War on the Philippines|Jose P. Apostol|PTKBSZ947808775
cho_iprx_1947_0002_000_0000|8|Some Effects of the War on the Philippines|Jose P. Apostol|PTKBSZ947808775
cho_iprx_1947_0002_000_0000|9|A Critique of Post-War Financial Policies in the Philippines|Educardo Z. Romualdez|HRBSIB589215096
cho_iprx_1947_0002_000_0000|9|A Critique of Post-War Financial Policies in the Philippines|Educardo Z. Romualdez|HRBSIB589215096
cho_iprx_1947_0003_000_0000|1|Front Matter||ZPQYVJ914799898
cho_iprx_1947_0003_000_0000|1|Front Matter||ZPQYVJ914799898
cho_iprx_1947_0003_000_0000|2|United Kingdom Papers||MSKIZC982510070
cho_iprx_1947_0003_000_0000|2|United Kingdom Papers||MSKIZC982510070
cho_iprx_1947_0003_000_0000|3|Japan's Economic Future|E. Stuart Kirby|YHRKUR906710582
cho_iprx_1947_0003_000_0000|3|Japan's Economic Future|E. Stuart Kirby|YHRKUR906710582
cho_iprx_1947_0003_000_0000|4|Essentials of Reconstruction in China|E. M. Gull|VDUCGU384276887
cho_iprx_1947_0003_000_0000|4|Essentials of Reconstruction in China|E. M. Gull|VDUCGU384276887
cho_iprx_1947_0003_000_0000|5|Manchuria in 1945-1946|F. C. Jones|KUWJWL641163390
cho_iprx_1947_0003_000_0000|5|Manchuria in 1945-1946|F. C. Jones|KUWJWL641163390
cho_iprx_1947_0003_000_0000|6|Paths for Postwar Japan|Harold Wakefield|KOMLRJ752301522
cho_iprx_1947_0003_000_0000|6|Paths for Postwar Japan|Harold Wakefield|KOMLRJ752301522
cho_iprx_1947_0003_000_0000|7|French Papers||XXUHYK819050150
cho_iprx_1947_0003_000_0000|7|French Papers||XXUHYK819050150
cho_iprx_1947_0003_000_0000|8|The Future of Indochina|Pierre Gourou|THLOHZ828143094
cho_iprx_1947_0003_000_0000|8|The Future of Indochina|Pierre Gourou|THLOHZ828143094
cho_iprx_1947_0004_000_0000|1|Front Matter||ZDXUQZ072963963
cho_iprx_1947_0004_000_0000|1|Front Matter||ZDXUQZ072963963
cho_iprx_1947_0004_000_0000|2|United States Papers||JIHWCT373457901
cho_iprx_1947_0004_000_0000|2|United States Papers||JIHWCT373457901
cho_iprx_1947_0004_000_0000|3|United States Economic Policy towards the Philippine Republic|Shirley Jenkins|ENKVHJ288305420
cho_iprx_1947_0004_000_0000|3|United States Economic Policy towards the Philippine Republic|Shirley Jenkins|ENKVHJ288305420
cho_iprx_1947_0004_000_0000|4|Two Problems Related to Economic Development in the Orient|Eugene Staley|NAPOXX409609777
cho_iprx_1947_0004_000_0000|4|Two Problems Related to Economic Development in the Orient|Eugene Staley|NAPOXX409609777
cho_iprx_1947_0004_000_0000|5|American Business with East Asia|Gunther Stein|JYOIXJ302255304
cho_iprx_1947_0004_000_0000|5|American Business with East Asia|Gunther Stein|JYOIXJ302255304
cho_iprx_1947_0004_000_0000|6|The Results of the Allied Occupation of Japan: An Interim Report|Edwin M. Martin|JMAHOB703922031
cho_iprx_1947_0004_000_0000|6|The Results of the Allied Occupation of Japan: An Interim Report|Edwin M. Martin|JMAHOB703922031
cho_iprx_1947_0004_000_0000|7|Issues in Micronesia|Arthur L. Dean|MRPVZF720617039
cho_iprx_1947_0004_000_0000|7|Issues in Micronesia|Arthur L. Dean|MRPVZF720617039
cho_iprx_1947_0005_000_0000|1|Front Matter||FEFWFU701524201
cho_iprx_1947_0005_000_0000|1|Front Matter||FEFWFU701524201
cho_iprx_1947_0005_000_0000|2|Some Basic Agricultural Problems of China|John Lossing Buck|EOOHWR594508996
cho_iprx_1947_0005_000_0000|2|Some Basic Agricultural Problems of China|John Lossing Buck|EOOHWR594508996
cho_iprx_1947_0005_000_0000|3|Korea's Postwar Political Problems|George McCUNE|KJKBPB592975087
cho_iprx_1947_0005_000_0000|3|Korea's Postwar Political Problems|George McCUNE|KJKBPB592975087
cho_iprx_1947_0005_000_0000|4|Agricultural Reconstruction in the Far East|H. Belshaw|DRHBCV976369679
cho_iprx_1947_0005_000_0000|4|Agricultural Reconstruction in the Far East|H. Belshaw|DRHBCV976369679
cho_iprx_1947_0005_000_0000|5|Notes on Korea's Postwar Economic Position|James Shoemaker|KGRAKC897551089
cho_iprx_1947_0005_000_0000|5|Notes on Korea's Postwar Economic Position|James Shoemaker|KGRAKC897551089
cho_iprx_1947_0005_000_0000|6|Politics and Economics in Far Eastern Reconstruction|Frank M. Tamagna|FIWASY784214093
cho_iprx_1947_0005_000_0000|6|Politics and Economics in Far Eastern Reconstruction|Frank M. Tamagna|FIWASY784214093
cho_iprx_1947_0005_000_0000|7|UNRRA in China|J. Franklin Ray Jr.|BTRJFS311012647
cho_iprx_1947_0005_000_0000|7|UNRRA in China|J. Franklin Ray Jr.|BTRJFS311012647
cho_iprx_1947_0006_000_0000|1|Front Matter||JGHNGL332749521
cho_iprx_1947_0006_000_0000|1|Front Matter||JGHNGL332749521
cho_iprx_1947_0006_000_0000|2|American Institute of Pacific Relations||JJBDDJ873662986
cho_iprx_1947_0006_000_0000|2|American Institute of Pacific Relations||JJBDDJ873662986
cho_iprx_1947_0006_000_0000|3|Foreign Economic Problems of Postwar United States|Irving S. Friedman|QDCKWV473638025
cho_iprx_1947_0006_000_0000|3|Foreign Economic Problems of Postwar United States|Irving S. Friedman|QDCKWV473638025
cho_iprx_1947_0006_000_0000|4|Present-Day Japan|A. T. Steele|DJCPNK306649841
cho_iprx_1947_0006_000_0000|4|Present-Day Japan|A. T. Steele|DJCPNK306649841
cho_iprx_1947_0006_000_0000|5|International Secretariat||XTZVXM513514554
cho_iprx_1947_0006_000_0000|5|International Secretariat||XTZVXM513514554
cho_iprx_1947_0006_000_0000|6|The Emergence of Viet Nam|Ellen J. Hammer|YFRSTF637950191
cho_iprx_1947_0006_000_0000|6|The Emergence of Viet Nam|Ellen J. Hammer|YFRSTF637950191
cho_iprx_1947_0006_000_0000|7|Report on the Agricultural Rehabilitation Program in China|Edwin R. Henson|PYDROB083933280
cho_iprx_1947_0006_000_0000|7|Report on the Agricultural Rehabilitation Program in China|Edwin R. Henson|PYDROB083933280
cho_iprx_1947_0006_000_0000|8|Japanese Nationalism in Transition|John M. Maki|BLJNZL118844024
cho_iprx_1947_0006_000_0000|8|Japanese Nationalism in Transition|John M. Maki|BLJNZL118844024
cho_iprx_1947_0006_000_0000|9|Notes on the Economic Aspects of the Allied Occupation of Japan|John R. Stewart|IBGQMT225479609
cho_iprx_1947_0006_000_0000|9|Notes on the Economic Aspects of the Allied Occupation of Japan|John R. Stewart|IBGQMT225479609
cho_iprx_1947_0006_000_0000|10|Japan's International Economic Position||CDCPWW337452705
cho_iprx_1947_0006_000_0000|10|Japan's International Economic Position||CDCPWW337452705
cho_iprx_1947_0006_000_0000|11|Centre D'éetudes De Politique Étrangère||MMMQKI218416482
cho_iprx_1947_0006_000_0000|11|Centre D'éetudes De Politique Étrangère||MMMQKI218416482
cho_iprx_1947_0006_000_0000|12|Conceptions Francaises De La Sécurité Dans Le Pacifique|J. De Soto|PSJWOQ103406351
cho_iprx_1947_0006_000_0000|12|Conceptions Francaises De La Sécurité Dans Le Pacifique|J. De Soto|PSJWOQ103406351
cho_iprx_1950_0001_000_0000|1|Front Matter||THMPKD885323080
cho_iprx_1950_0001_000_0000|1|Front Matter||THMPKD885323080
cho_iprx_1950_0001_000_0000|2|Australian Papers||MJHTRQ769977569
cho_iprx_1950_0001_000_0000|2|Australian Papers||MJHTRQ769977569
cho_iprx_1950_0001_000_0000|3|Contents||IPVRKB960332256
cho_iprx_1950_0001_000_0000|3|Contents||IPVRKB960332256
cho_iprx_1950_0001_000_0000|4|Australian Attitudes in Relation to Population Problems in Asia|W. D. Borrie|JSTWNV802043871
cho_iprx_1950_0001_000_0000|4|Australian Attitudes in Relation to Population Problems in Asia|W. D. Borrie|JSTWNV802043871
cho_iprx_1950_0001_000_0000|5|Australian Foreign Policy and the Indonesian Dispute|H. A. Wolfsohn|DHTVPD804956557
cho_iprx_1950_0001_000_0000|5|Australian Foreign Policy and the Indonesian Dispute|H. A. Wolfsohn|DHTVPD804956557
cho_iprx_1950_0001_000_0000|6|Australia and the Peace Settlement with Japan|N. D. Harper|STUKWB288332787
cho_iprx_1950_0001_000_0000|6|Australia and the Peace Settlement with Japan|N. D. Harper|STUKWB288332787
cho_iprx_1950_0001_000_0000|7|Australia's Economic Interests in the Far East|E. E. Ward|LTLJSS256723121
cho_iprx_1950_0001_000_0000|7|Australia's Economic Interests in the Far East|E. E. Ward|LTLJSS256723121
cho_iprx_1950_0001_000_0000|8|Canada||KKBWVD672716990
cho_iprx_1950_0001_000_0000|8|Canada||KKBWVD672716990
cho_iprx_1950_0001_000_0000|9|Canadian Interests and Policies in the Far East since World War II|D. H. Gardner|LMBEMB658154293
cho_iprx_1950_0001_000_0000|9|Canadian Interests and Policies in the Far East since World War II|D. H. Gardner|LMBEMB658154293
cho_iprx_1950_0001_000_0000|10|France||CZHPJS191792194
cho_iprx_1950_0001_000_0000|10|France||CZHPJS191792194
cho_iprx_1950_0001_000_0000|11|Vietnam and France|Philippe Devillers|JJDLPP744563305
cho_iprx_1950_0001_000_0000|11|Vietnam and France|Philippe Devillers|JJDLPP744563305
cho_iprx_1950_0001_000_0000|12|India||NLPKWG112722537
cho_iprx_1950_0001_000_0000|12|India||NLPKWG112722537
cho_iprx_1950_0001_000_0000|13|India's Foreign Policy|Vidya Prakash Dutt|AKMURH168230730
cho_iprx_1950_0001_000_0000|13|India's Foreign Policy|Vidya Prakash Dutt|AKMURH168230730
cho_iprx_1950_0001_000_0000|14|India's Recent Economic and Social Development|N. V. Sovani|UPAKIB152656734
cho_iprx_1950_0001_000_0000|14|India's Recent Economic and Social Development|N. V. Sovani|UPAKIB152656734
cho_iprx_1950_0001_000_0000|15|Japan||RUWVWX362132388
cho_iprx_1950_0001_000_0000|15|Japan||RUWVWX362132388
cho_iprx_1950_0001_000_0000|16|Japan's Economy - Present and Future|Shigeto Tsuru Professor, Tokyo University of Commerce|WQSMBC951443559
cho_iprx_1950_0001_000_0000|16|Japan's Economy - Present and Future|Shigeto Tsuru Professor, Tokyo University of Commerce|WQSMBC951443559
cho_iprx_1950_0001_000_0000|17|Japan's Role in Asiatic Trade|Kenji Katayama|BWXTBS831429643
cho_iprx_1950_0001_000_0000|17|Japan's Role in Asiatic Trade|Kenji Katayama|BWXTBS831429643
cho_iprx_1950_0001_000_0000|18|Nationalism in Post-War Japan|Masao Maruyama Professor, University of Tokyo|IKITOT094845200
cho_iprx_1950_0001_000_0000|18|Nationalism in Post-War Japan|Masao Maruyama Professor, University of Tokyo|IKITOT094845200
cho_iprx_1950_0001_000_0000|19|New Zealand||GJINKO075999738
cho_iprx_1950_0001_000_0000|19|New Zealand||GJINKO075999738
cho_iprx_1950_0001_000_0000|20|New Zealand's Interests and Policies in the Far East|Samuel Leathem|JYWCTX276110189
cho_iprx_1950_0001_000_0000|20|New Zealand's Interests and Policies in the Far East|Samuel Leathem|JYWCTX276110189
cho_iprx_1950_0001_000_0000|21|Pakistan||XZGCIG777438901
cho_iprx_1950_0001_000_0000|21|Pakistan||XZGCIG777438901
cho_iprx_1950_0001_000_0000|22|Problems of Economic Reform and Development in Pakistan|A. F. A. Husain|CLBWTT534363950
cho_iprx_1950_0001_000_0000|22|Problems of Economic Reform and Development in Pakistan|A. F. A. Husain|CLBWTT534363950
cho_iprx_1950_0002_000_0000|1|Front Matter||GZPZKT356605499
cho_iprx_1950_0002_000_0000|1|Front Matter||GZPZKT356605499
cho_iprx_1950_0002_000_0000|2|Philippines Paper||XOMZSG565001368
cho_iprx_1950_0002_000_0000|2|Philippines Paper||XOMZSG565001368
cho_iprx_1950_0002_000_0000|3|Chances for Survival of Democracy in the Philippines|Prof. Enrique Fernando|KLWYCU156473941
cho_iprx_1950_0002_000_0000|3|Chances for Survival of Democracy in the Philippines|Prof. Enrique Fernando|KLWYCU156473941
cho_iprx_1950_0002_000_0000|4|Philippine Nationalism and the Schools|Antonio Isidro Ph. D.|YLUEVO229294815
cho_iprx_1950_0002_000_0000|4|Philippine Nationalism and the Schools|Antonio Isidro Ph. D.|YLUEVO229294815
cho_iprx_1950_0002_000_0000|5|Social and Cultural Development of the Philippines|Prof. Ricardo Pascual|YHDYNP506152973
cho_iprx_1950_0002_000_0000|5|Social and Cultural Development of the Philippines|Prof. Ricardo Pascual|YHDYNP506152973
cho_iprx_1950_0002_000_0000|6|Economic Aspects of the Baguio Conference of 1950|Amando M. Dalisay|FBMKUZ970399158
cho_iprx_1950_0002_000_0000|6|Economic Aspects of the Baguio Conference of 1950|Amando M. Dalisay|FBMKUZ970399158
cho_iprx_1950_0002_000_0000|7|Front Matter||SBVLUN512541768
cho_iprx_1950_0002_000_0000|7|Front Matter||SBVLUN512541768
cho_iprx_1950_0002_000_0000|8|Philippine Economic Developments||UYMDBW482899676
cho_iprx_1950_0002_000_0000|8|Philippine Economic Developments||UYMDBW482899676
cho_iprx_1950_0002_000_0000|9|The Agricultural Development Program-Summary|Amando M. Dalisay|BXFZFZ340446420
cho_iprx_1950_0002_000_0000|9|The Agricultural Development Program-Summary|Amando M. Dalisay|BXFZFZ340446420
cho_iprx_1950_0002_000_0000|10|United Kingdom Papers||UEEFFH379964941
cho_iprx_1950_0002_000_0000|10|United Kingdom Papers||UEEFFH379964941
cho_iprx_1950_0002_000_0000|11|Outline of British Policy in East and Southeast Asia 1945-May 1950|A. S. B. Olver|DPCKRQ723660617
cho_iprx_1950_0002_000_0000|11|Outline of British Policy in East and Southeast Asia 1945-May 1950|A. S. B. Olver|DPCKRQ723660617
cho_iprx_1950_0002_000_0000|12|Economic Developments since 1937 in Eastern and Southeastern Asia and their Effects on the United Kingdom|A. G. Donnithorne|FNZTTM368019172
cho_iprx_1950_0002_000_0000|12|Economic Developments since 1937 in Eastern and Southeastern Asia and their Effects on the United Kingdom|A. G. Donnithorne|FNZTTM368019172
cho_iprx_1950_0002_000_0000|13|United States Papers||AGRQOY869536704
cho_iprx_1950_0002_000_0000|13|United States Papers||AGRQOY869536704
cho_iprx_1950_0002_000_0000|14|The United States and the Far East|Harold M. Vinacke|OTNWUC796169202
cho_iprx_1950_0002_000_0000|14|The United States and the Far East|Harold M. Vinacke|OTNWUC796169202
cho_iprx_1950_0002_000_0000|15|American Policy in Southeast Asia|Lawrence S. Finkelstein|FWWVBV638819230
cho_iprx_1950_0002_000_0000|15|American Policy in Southeast Asia|Lawrence S. Finkelstein|FWWVBV638819230
cho_iprx_1950_0002_000_0000|16|Commentaries on American Far Eastern Policy|Walter Lippmann|EMMUAA638273440
cho_iprx_1950_0002_000_0000|16|Commentaries on American Far Eastern Policy|Walter Lippmann|EMMUAA638273440
cho_iprx_1950_0003_000_0000|1|Front Matter||YZCELK957169722
cho_iprx_1950_0003_000_0000|2|International Secretariat||JGCWZP693305201
cho_iprx_1950_0003_000_0000|3|Problems of Labour and Social Welfare in Southern and Eastern Asia||BHFCWY275744352
cho_iprx_1950_0003_000_0000|4|Soviet Far Eastern Policy Since Yalta|Max Beloff|YMIZUP486719469
cho_iprx_1950_0003_000_0000|5|The Position of the Chinese in Southeast Asia|Victor Purcell|TNTKFU184005748
cho_iprx_1950_0003_000_0000|6|Some Political Aspects of Far Eastern Economic Development|E. Stuart Kirby|NMUSNG498632687
cho_iprx_1950_0003_000_0000|7|Patterns of Far Eastern Industrial Development|George Rosen|XEYVOY111567306
cho_iprx_1950_0003_000_0000|8|Some Aspects of Indonesian Politics and Nationalism|George Mc T. Kahin|QLGZEU282821236
cho_iprx_1950_0003_000_0000|9|Notes on Nationalism and Communism in the Far East|W. MacMahon Ball|BWXLSN219959062
cho_iprx_1950_0003_000_0000|10|Nationalism in Malaya|T. H. Silcock|OCGBFR905162429
cho_iprx_1950_0003_000_0000|11|Recent Political and Economic Developments in China|S. B. Thomas|ODSVDR991308192
cho_iprx_1950_0003_000_0000|12|Nationalism and Political Development in Ceylon|Sir Ivor Jennings|MYWFXK034623634
cho_iprx_1950_0003_000_0000|13|Effects of Western Civilization on Indonesian Society|W. F. Wertheim|YIHCXO665912551
cho_iprx_1950_0003_000_0000|14|Supplementary Papers||JFRKPO763453658
cho_iprx_1950_0003_000_0000|15|Economic Implications of Physical and Social Ills and Handicaps with Particular Reference to the Problems of the Far Eastern Region|Dr. J. F. Bulsara|FLOCQU049717465
cho_iprx_1950_0003_000_0000|16|UNESCO and the Problems of Development in South Asia and the Far East||NJBQBB536611359
cho_iprx_1950_0003_000_0000|17|Nationalisme Et Education En Indochine|Charles Robequain|SKPFPW485320635
cho_iprx_1950_0003_000_0000|18|Asian Nationalism and Western Policies||WPZPNA747433024
cho_iprx_1954_0001_000_0000|1|Front Matter||UKMJSW837396454
cho_iprx_1954_0001_000_0000|2|Australian Papers||CCZJPN659778911
cho_iprx_1954_0001_000_0000|3|Australian Policies towards Asia||OUYZLT690225725
cho_iprx_1954_0001_000_0000|4|Contents||HSZYOR091597610
cho_iprx_1954_0001_000_0000|5|Front Matter||YXSSUC293321582
