psmid|articleid|title|authors|assetid
cho_dsca_1952-1962_0000_000_0000|100|66. Commonwealth Prime Ministers' Meeting held in London, 10—19 September 1962: Extract from final communiqué||BPHTUA429080934
cho_dsca_1952-1962_0000_000_0000|101|VI. The Mediterranean||LRDZML825360297
cho_dsca_1952-1962_0000_000_0000|102|(a) The Republic of Cyprus||FAFVRA067104544
cho_dsca_1952-1962_0000_000_0000|103|67. Constitutional arrangements: Extracts from speeches by the Minister of State for Colonial Affairs, the Rt Hon. Henry Hopkinson, and the Rt Hon. J. Griffiths in the House of Commons, 28 July 1954|Rt Hon. Henry Hopkinson|EVNZQU099917004
cho_dsca_1952-1962_0000_000_0000|104|68. Correspondence exchanged between the Governor and Archbishop Makarios, January and February 1956|John Harding|FOYVAH253280016
cho_dsca_1952-1962_0000_000_0000|105|69. Extracts from speeches by the Rt Hon. Aneurin Bevan and the Prime Minister, the Rt Hon. Sir Anthony Eden, in the House of Commons, 14 March 1956|Rt Hon. Aneurin Bevan|GOQNVO165114528
cho_dsca_1952-1962_0000_000_0000|106|70. Extract from a speech by the Rt Hon. Earl Attlee in the House of Lords, 25 July 1956|Rt Hon. Earl Attlee|OYJLAF117772142
cho_dsca_1952-1962_0000_000_0000|107|71. Constitutional Proposals for Cyprus: Extract from a report submitted to the Secretary of State for the Colonies by the Rt Hon. Lord Radcliffe, November 1956|Rt Hon. Lord Radcliffe|TQXYIO968884600
cho_dsca_1952-1962_0000_000_0000|108|72. Memorandum setting out the agreed foundation for the final settlement of the problem of Cyprus, 19 February 1959||YRTJLO646021823
cho_dsca_1952-1962_0000_000_0000|109|73. Extract from a speech by the Secretary of State for the Colonies, the Rt Hon. Iain MacLeod, on the Second Reading of the Cyprus Bill in the House of Commons, 14 July 1960|Rt Hon. Iain MacLleod|GPPJPZ505699621
cho_dsca_1952-1962_0000_000_0000|110|74. An Act to make provision for, and in connection with, the establishment of an independent republic in Cyprus (8 & 9 Eliz. 2, c. 52)||KXCEVC548418783
cho_dsca_1952-1962_0000_000_0000|111|75. Treaty concerning the establishment of the Republic of Cyprus, signed at Nicosia, 16 August 1960||LFUCRD997133293
cho_dsca_1952-1962_0000_000_0000|112|76. Treaty of guarantee, signed at Nicosia, 16 August 1960||ZZNOAU335571369
cho_dsca_1952-1962_0000_000_0000|113|77. Commonwealth membership : Statement of 20 January 1960||QHNLPM448621125
cho_dsca_1952-1962_0000_000_0000|114|78. Speeches on Commonwealth membership made during debate in the House of Representatives, 16 February 1961||MHBPMU178583213
cho_dsca_1952-1962_0000_000_0000|115|79. Resolution passed by the House of Representatives on 16 February 1961||DJQLVT990241302
cho_dsca_1952-1962_0000_000_0000|116|(b) Malta||JDKVXS704571633
cho_dsca_1952-1962_0000_000_0000|117|80. Commonwealth Prime Ministers' Meeting: Communiqué of 13 March 1961||XTIEYP983829145
cho_dsca_1952-1962_0000_000_0000|118|81. Malta Round Table Conference held in London and Malta, September and October 1955: Extract from the Report||ZSZYAC237932012
cho_dsca_1952-1962_0000_000_0000|119|(vii) The Future Status of Smaller Colonial Territories||QRTPTA369499364
cho_dsca_1952-1962_0000_000_0000|120|82. Extract from a debate in the House of Commons, 17 April 1959||AHSRPB080017504
cho_dsca_1952-1962_0000_000_0000|121|C. Republican Membership||EXKRXY779238255
cho_dsca_1952-1962_0000_000_0000|122|I. Pakistan||ZMVZMD408626140
cho_dsca_1952-1962_0000_000_0000|123|83. Commonwealth Prime Ministers' Meeting held in London, 31 January—8 February 1955||EDUSJW985350675
cho_dsca_1952-1962_0000_000_0000|124|84. Proclamation of the Islamic Republic of Pakistan, 23 March 1956|Iskander Mirza|OVEIGL142305756
cho_dsca_1952-1962_0000_000_0000|125|(ii) Ceylon||RBBVOC776421424
cho_dsca_1952-1962_0000_000_0000|126|85. Commonwealth Prime Ministers' Meeting held in London, 27 June—6 July 1956: Extract from final communiqué||LPFDXI542959758
cho_dsca_1952-1962_0000_000_0000|127|86. Extracts from speeches by the Prime Minister, the Hon. S. W. R. D. Bandaranaike, in the House of Representatives, 26 April 1957|Hon. S. W. R. D. Bandaranaike|WOZYRH287887231
cho_dsca_1952-1962_0000_000_0000|128|III. Ghana||GPROHM392450931
cho_dsca_1952-1962_0000_000_0000|129|87. A Republican Constitution: Extract from a speech moving the adoption of the Government's proposals by the Prime Minister, Dr the Rt Hon. Kwame Nkrumah, in the Constituent Assembly, 14 March 1960|Dr the Rt Hon. Kwame Nkrumah|RVVLXH971010315
cho_dsca_1952-1962_0000_000_0000|130|88. Preamble to the Constitution of the Republic of Ghana||CSWNGB015633487
cho_dsca_1952-1962_0000_000_0000|131|89. Commonwealth Prime Ministers' Meeting held in London, 3-13 May 1960: Extract from final communiqué||VFDXXD534423866
cho_dsca_1952-1962_0000_000_0000|132|90. Extract from the Ghana (Consequential Provisions) Act, 1960 (8 & 9 Eliz. 2, c. 41)||MBLCWD472317446
cho_dsca_1952-1962_0000_000_0000|133|91. Extract from a judgment by the Master of the Rolls in the Appeal Court in Gohoho v. Guinea Press Ltd. and Another (8 October 1962)||WGISGJ835128002
cho_dsca_1952-1962_0000_000_0000|134|IV. Tanganyika||TODXYH497204360
cho_dsca_1952-1962_0000_000_0000|135|92. The arguments for republican membership: Extracts from speeches by the Prime Minister, Mr R. M. Kawawa, in the National Assembly, 15 February 1962|Mr R. M. Kawawa|FFCCUT635466167
cho_dsca_1952-1962_0000_000_0000|136|93. Extract from a White Paper setting out the proposals of the Tanganyika Government for a Republic||OWILEL921530123
cho_dsca_1952-1962_0000_000_0000|137|D. South African Membership: The Last Phase||FNHVWR247205387
cho_dsca_1952-1962_0000_000_0000|138|I. Separate Representation of Voters and the Amendment of the Entrenched Clauses of the Constitution||BFUSDD773038243
cho_dsca_1952-1962_0000_000_0000|139|94. Extracts from speeches by the Minister of the Interior, Dr the Hon. T. E. Dönges, and the Leader of the Opposition, the Hon. J. G. N. Strauss, in the House of Assembly, 22 April 1952, on the High Court of Parliament Bill|Dr the Hon. T. E. Dönges|UJJVPB660276047
cho_dsca_1952-1962_0000_000_0000|140|95. Extract from the judgment of the Supreme Court (Appellate Division) on 13 November 1952 in the case of Minister of the Interior and Another v. Harris and Others (judgment of Centlivres, C. J.)|V. Harris|ECZVYG796657612
cho_dsca_1952-1962_0000_000_0000|141|96. Extract from a speech of the Prime Minister, Dr the Hon. D. F. Malan, on the Second Reading of the South Africa Act Amendment Bill in the First Joint Sitting of both Houses of Parliament, 15 July 1953||ZKAOOI991337725
cho_dsca_1952-1962_0000_000_0000|142|97. Memorandum presented to the Government by the Coloured People's National Union, 14 August 1953||SOUJCX423519536
cho_dsca_1952-1962_0000_000_0000|143|98. Extract from a statement issued by the Government in reply to the memorandum of the Coloured People's National Union, 17 August 1953||VGMNDI410565678
cho_dsca_1952-1962_0000_000_0000|144|99. Extracts from a speech by the Prime Minister, the Hon. J. G. Strydom, on the Second Reading of the Senate Bill in the House of Assembly, 23 May 1955|Hon. J. G. Strydom|DRAZKY865239733
cho_dsca_1952-1962_0000_000_0000|145|100. Extracts from Act to make provision for the dissolution and the constitution of the Senate, to amend the South Africa Act, 1909, and the South-West Africa Affairs Amendment Act, 1949, and to provide for matters incidental thereto (No. 53 of 1955)||ZCVOFR993128968
cho_dsca_1952-1962_0000_000_0000|146|101. Act to give force of law to the Separate Representation of Voters Act, 1951, to define the jurisdiction of courts of law to pronounce upon the validity of laws passed by Parliament, and to amend the South Africa Act, 1909 (No. 9 of 1956)||YNBHGF730757997
cho_dsca_1952-1962_0000_000_0000|147|102. Extracts from a judgment of the Supreme Court (Appellate Division) upholding the validity of the Senate Act and the South Africa Act Amendment Act, 9 November 1956||AFSEVG254379495
cho_dsca_1952-1962_0000_000_0000|148|(ii) Racial Policies||GWXGMK933055279
cho_dsca_1952-1962_0000_000_0000|149|103. Exchange of letters between the President and Secretary General of the African National Congress, Dr J. S. Moroka and Mr W. M. Sisulu, and the Prime Minister, Dr the Hon. D. F. Malan, January 1952||FRLVXZ197546682
cho_dsca_1952-1962_0000_000_0000|150|104. Native Labour (Settlement of Disputes) Bill: Extracts from a speech by the Minister of Labour, the Hon. B. J. Schoeman, on the Second Reading of the Bill in the House of Assembly, 4 August 1953|Hon. B. J. Schoeman|HRVOGR871064421
cho_dsca_1952-1962_0000_000_0000|151|105. Extract from a speech by the Minister of Native Affairs, Senator H. F. Verwoerd, moving the Second Reading of the Bantu Education Bill in the House of Assembly, 17 September 1953|H. F. Verwoerd|RHQGLB475887151
cho_dsca_1952-1962_0000_000_0000|152|106. Extracts from a speech by the Minister of Bantu Administration and Development, the Hon. M. D. C. de Wet Nel, on the Second Reading of the Promotion of Bantu Self-Government Bill in the House of Assembly, 18 May 1959|Hon. M. D. C. de Wet Nel|IMPYMD527370096
cho_dsca_1952-1962_0000_000_0000|153|107. Act to provide for the gradual development of self-governing Bantu national units and for direct consultation between the Government of the Union and the said national units in regard to matters affecting the interests of such national units; to amend the Native Administration Act, 1927, the Native Trust and Land Act, 1936, and the Bantu Authorities Act, 1951, and to repeal the Representation of Natives Act, 1936; and to provide for other incidental matters (No. 46 of 1959): Extracts||ZZRVJS970502607
cho_dsca_1952-1962_0000_000_0000|154|108. Extracts from a speech by the Prime Minister of the United Kingdom, the Rt Hon. Harold MacMillan, to both Houses of Parliament at Cape Town, 3 February 1960|Rt Hon. Harold MacMillan|PLHYCZ008703749
cho_dsca_1952-1962_0000_000_0000|155|109. Importation of South African goods into the Federation of Nigeria: Extracts from a debate in the Nigerian House of Representatives, 5 April 1960||ISIHXL899989266
cho_dsca_1952-1962_0000_000_0000|156|III. The Republic||FOKEHF561056799
cho_dsca_1952-1962_0000_000_0000|157|110. Extract from a speech by the Prime Minister, the Hon. J. G. Strydom, on the Second Reading of the Flags Amendment Bill in the House of Assembly, 1 February 1957|Hon. J. G. Strydom|HXLEEG675938206
cho_dsca_1952-1962_0000_000_0000|158|111. Extract from a speech on the Republic by the Prime Minister, Dr the Hon. H. F. Verwoerd, in the House of Assembly, 20 January 1960|Dr the Hon. H. F. Verwoerd|XYBWZP656711675
cho_dsca_1952-1962_0000_000_0000|159|112. Commonwealth Prime Ministers' Meeting held in London, 3—13 May 1960: Extract from final communiqué||HOREEN920298414
cho_dsca_1952-1962_0000_000_0000|160|113. Extract from Republic of South Africa Constitution Act, 1961 (No. 32 of 1961)||SBCCKL564535890
cho_dsca_1952-1962_0000_000_0000|161|IV. South Africa's Withdrawal from the Commonwealth||JBZFKI092128226
cho_dsca_1952-1962_0000_000_0000|162|114. Commonwealth Prime Ministers' Meeting held in London, 8—17 March 1961: Communiqué on South Africa issued on 15 March 1961||RUKLQF186486825
cho_dsca_1952-1962_0000_000_0000|163|115. Canada: Extract from a speech by the Prime Minister, the Rt Hon. J. G. Diefenbaker, in the House of Commons, 17 March 1961|Rt Hon. J. G. Diefenbaker|CGLEFO288871262
cho_dsca_1952-1962_0000_000_0000|164|116. United Kingdom: Extracts from a speech by the Prime Minister, the Rt Hon. Harold MacMillan, in the House of Commons, 22 March 1961|Rt Hon. Harold MacMillan|IVAZXQ541454734
cho_dsca_1952-1962_0000_000_0000|165|117. South Africa: Statement by the Prime Minister, Dr the Hon. H. F. Verwoerd, in the House of Assembly, 23 March 1961|Dr the Hon. H. F. Verwoerd|GCPQXV914264645
cho_dsca_1952-1962_0000_000_0000|166|118. India: Extract from a speech by the Prime Minister, Shri Jawaharlal Nehru, in the Lok Sabha, 24 March 1961|Shri Jawaharlal Nehru|CMVEAU266818567
cho_dsca_1952-1962_0000_000_0000|167|119. Australia: Extract from a speech of the Prime Minister, the Rt Hon. R. G. Menzies, in the House of Representatives, 11 April 1961|Rt Hon. R. G. Menzies|BRDDYF711507269
cho_dsca_1952-1962_0000_000_0000|168|120. Ghana: Extract from a speech by Osagyefo the President, Dr Kwame Nkrumah, in the National Assembly, 18 April 1961|Dr Kwame Nkrumah|SSCBCO630076534
cho_dsca_1952-1962_0000_000_0000|169|II External Policies: Foreign Affairs, Defence, and Trade||XIGRNR424532496
cho_dsca_1952-1962_0000_000_0000|170|A. Reports of Meetings of Commonwealth Prime Ministers and Finance Ministers, 1952—6||OODLVT237740918
cho_dsca_1952-1962_0000_000_0000|171|121. The Commonwealth Economic Conference held in London, 27 November—11 December 1952: Final communiqué||YHGHVK148355581
cho_dsca_1952-1962_0000_000_0000|172|122. The Prime Ministers' Meeting held in London, 3—9 June 1953: Final communiqué||ALPLUY211829350
cho_dsca_1952-1962_0000_000_0000|173|123. The Commonwealth Finance Ministers' Conference held in Sydney, 8—15 January 1954: Final communiqué||HBTVWI613476122
cho_dsca_1952-1962_0000_000_0000|174|124. The Prime Ministers' Meeting held in London, 31 January—8 February 1955: Final communiqué and communiqué on Regional Defence Discussions||KMIQQE500679021
cho_dsca_1952-1962_0000_000_0000|175|125. The Prime Ministers' Meeting held in London, 27 June—6 July 1956: Final communiqué||GVSJHB009097497
cho_dsca_1952-1962_0000_000_0000|176|B. Alignment and Non-Alignment, 1952-6||ZQVTSB741480455
cho_dsca_1952-1962_0000_000_0000|177|I. Alignment||MDDVMK284789945
cho_dsca_1952-1962_0000_000_0000|178|(a) United Kingdom||TDQKPM994703468
cho_dsca_1952-1962_0000_000_0000|179|126. Extracts from a speech by the Prime Minister, the Rt Hon. Sir Winston Churchill, on Britain's relations with Europe and NATO, in the House of Commons, 11 May 1953|Rt Hon. Sir Winston Churchill|NHEHSP854482053
cho_dsca_1952-1962_0000_000_0000|180|127. Extracts from speeches in the House of Commons by the Secretary of State for Foreign Affairs, the Rt Hon. Anthony Eden, on Britain's association with the European Defence Community, 14 April 1954, and on the London Conference, 19 October 1954|Rt Hon. Anthony Eden|LLILEZ701442472
cho_dsca_1952-1962_0000_000_0000|181|(b) Canada||KPCRDM681095407
cho_dsca_1952-1962_0000_000_0000|182|128. Extract from a speech in the House of Commons by the Secretary of State for External Affairs, the Hon. L. B. Pearson, on the accession of the Federal Republic of Germany to NATO, 20 January 1955|Hon. L. B. Pearson|EIFIYR218594701
cho_dsca_1952-1962_0000_000_0000|183|(c) The Pacific, South-East Asia, and the Middle East||NWXCLQ446729469
cho_dsca_1952-1962_0000_000_0000|184|129. Anzus Treaty: Extracts from replies by the Prime Minister, the Rt Hon. Winston Churchill, to questions in the House of Commons about Britain's exclusion from the treaty, 14 October 1952|Rt Hon. Winston Churchill|JFHQXZ815857099
cho_dsca_1952-1962_0000_000_0000|185|130. Anzus Council: Statement issued after the meeting of the Council in Washington, 9—10 September 1953||JDVEMC917964147
cho_dsca_1952-1962_0000_000_0000|186|131. Extract from a debate on the Anzus Treaty in the New Zealand House of Representatives, 17 September 1953||AYWRID177256857
cho_dsca_1952-1962_0000_000_0000|187|132. Mutual Defence Assistance Agreement between the Government of Pakistan and the Government of the United States of America, signed in Karachi, 19 May 1954||YIZUHU460367227
cho_dsca_1952-1962_0000_000_0000|188|133. The South-East Asia Collective Defence Treaty, signed at Manila, 8 September 1954||XBTIPR043402629
cho_dsca_1952-1962_0000_000_0000|189|134. Extracts from a speech on the provisions of the South-East Asia Collective Defence Treaty by the Secretary of State for Foreign Affairs, the Rt Hon. Sir Anthony Eden, in the House of Commons, 8 November 1954|Rt Hon. Sir Anthony Eden|DWPLUB399566106
cho_dsca_1952-1962_0000_000_0000|190|135. The Baghdad Pact: Extracts from speeches by the Rt Hon. P. C. Gordon Walker and the Secretary of State for Foreign Affairs, the Rt Hon. Sir Anthony Eden, in the House of Commons, 4 April 1955|Rt Hon. P. C. Gordon Walker|EFMIWK050055574
cho_dsca_1952-1962_0000_000_0000|191|136. Extract from a broadcast by the Prime Minister of Pakistan, the Hon. Mohammed Ali, on Pakistan's accession to the Baghdad Pact, 1 July 1955|Hon. Mohammed Ali|UTJHTC485000355
cho_dsca_1952-1962_0000_000_0000|192|137. Australian foreign and defence policies: A review by the Prime Minister, the Rt Hon. R. G. Menzies, in the House of Representatives, 20 April 1955|Rt Hon. R. G. Menzies|XANLME183382101
cho_dsca_1952-1962_0000_000_0000|193|(d) South Africa||ASXQFU201470481
cho_dsca_1952-1962_0000_000_0000|194|138. Transfer of the Simonstown Naval Base and arrangements for its future use: Letter from the Minister of Defence of the United Kingdom, the Rt Hon. Selwyn Lloyd, to the Minister of Defence of South Africa, the Hon. F. C. Erasmus, 30 June 1955|Rt Hon. Selwyn Lloyd|BFRSJN147175485
cho_dsca_1952-1962_0000_000_0000|195|II. Non-Alignment||KYBNXI711028135
cho_dsca_1952-1962_0000_000_0000|196|139. India's attitude to world affairs: Extracts from a speech by the Prime Minister, Shri Jawaharlal Nehru, in the House of the People, 17 March 1953|Shri Jawaharlal Nehru|VMMTAQ306822957
cho_dsca_1952-1962_0000_000_0000|197|140. Preamble of the Sino-Indian Agreement on Tibet, signed 29 April 1954||VHBXES574420083
cho_dsca_1952-1962_0000_000_0000|198|141. Extract from a speech by the Prime Minister, Shri Jawaharlal Nehru, on the Sino-Indian Agreement on Tibet, in the Lok Sabha, 15 May 1954|Shri Jawaharlal Nehru|MVQLYH815241537
cho_dsca_1952-1962_0000_000_0000|199|142. Denunciation of military pacts, expression of faith in the principles of coexistence: Extracts from speeches by the Prime Minister of India, Shri Jawaharlal Nehru, in the Lok Sabha, 29 September 1954 and 31 March 1955|Shri Jawaharlal Nehru|IFVZXX275136499
cho_dsca_1952-1962_0000_000_0000|200|143. The Asian-African Conference at Bandung: The Prime Minister of India, Shri Jawaharlal Nehru, reports to the Lok Sabha, 30 April 1955|Shri Jawaharlal Nehru|XOSRYN346773745
cho_dsca_1952-1962_0000_000_0000|201|C. The Middle East Crisis and the Failure to Consult||DWJDVU801336002
cho_dsca_1952-1962_0000_000_0000|202|I. The Nationalization of the Suez Canal||RYWRCK324362394
cho_dsca_1952-1962_0000_000_0000|203|144. Extracts from the Suez Canal Company Nationalization Law (Decree Law No. 285 of 26 July 1956)||QSVNOB947143849
cho_dsca_1952-1962_0000_000_0000|204|II. Commonwealth Reactions||YKADFG425283340
cho_dsca_1952-1962_0000_000_0000|205|(a) The United Kingdom||AXELAR269137423
cho_dsca_1952-1962_0000_000_0000|206|145. Extracts from statements and speeches in the House of Commons by the Prime Minister, the Rt Hon. Sir Anthony Eden, on 27 July and 2 August 1956|Rt Hon. Sir Anthony Eden|PGVIYE315639789
cho_dsca_1952-1962_0000_000_0000|207|(b) Canada||CAYICC603565417
cho_dsca_1952-1962_0000_000_0000|208|146. Questions by Mr. J. G. Diefenbaker and others, answered by the Secretary of State for External Affairs, Hon. L. B. Pearson, in the House of Commons, 28 July 1956|Mr. J. G. Diefenbaker|TOCOKG269596054
cho_dsca_1952-1962_0000_000_0000|209|147. Extract from a speech by the Secretary of State for External Affairs, the Hon. L. B. Pearson, in the House of Commons, 1 August 1956|Hon. L. B. Pearson|CPAPMU085430574
cho_dsca_1952-1962_0000_000_0000|210|(c) Ceylon||ZCHHCI102459659
cho_dsca_1952-1962_0000_000_0000|211|148. Questions by members of the House of Representatives and extracts from the replies by the Prime Minister, the Hon. S. W. R. D. Bandaranaike, 30 July 1956|Hon. S. W. R. D. Bandaranaike|UOVMGE460700455
cho_dsca_1952-1962_0000_000_0000|212|(d) New Zealand||BLRUKC711032069
cho_dsca_1952-1962_0000_000_0000|213|149. Extract from a speech by the Prime Minister, the Rt Hon. S. G. Holland, in the House of Representatives, 7 August 1956|Rt Hon. S. G. Holland|TOKWGE672860922
cho_dsca_1952-1962_0000_000_0000|214|(e) India||FRRMTP104879255
cho_dsca_1952-1962_0000_000_0000|215|150. Extracts from a statement by the Prime Minister, Shri Jawaharlal Nehru, in the Lok Sabha, 8 August 1956|Shri Jawaharlal Nehru|NHDBQM009727045
cho_dsca_1952-1962_0000_000_0000|216|(f) Ceylon||DURGFU861494178
cho_dsca_1952-1962_0000_000_0000|217|151. Question by Mr Leslie Goonewardene and extract from the reply of the Prime Minister, the Hon. S. W. R. D. Bandaranaike, in the House of Representatives, 21 September 1956|Hon. S. W. R. D. Bandaranaike|EMWCVH593175990
cho_dsca_1952-1962_0000_000_0000|218|(g) Australia||KFIHAZ091992308
cho_dsca_1952-1962_0000_000_0000|219|152. Extracts from speeches by the Prime Minister, the Rt Hon. R. G. Menzies, and by the Leader of the Opposition, the Rt Hon. Dr H. V. Evatt, in the House of Representatives, 25 September 1956|Rt Hon. R. G. Menzies|HXRQFE479937427
cho_dsca_1952-1962_0000_000_0000|220|III. The Decision to Intervene and the Failure to Consult: A Divided Commonwealth||RZPYKG699037155
cho_dsca_1952-1962_0000_000_0000|221|(a) The United Kingdom||RQHEOJ303276640
cho_dsca_1952-1962_0000_000_0000|222|153. Extracts from a speech by the Prime Minister, the Rt Hon. Sir Anthony Eden, questions by Mr Denis Healey, and a reply by the Prime Minister in the House of Commons, 30 October 1956|Rt Hon. Sir Anthony Eden|EFNUMS521683189
cho_dsca_1952-1962_0000_000_0000|223|154. Extracts from speeches of the Leader of the Opposition, the Rt Hon. Hugh Gaitskell, and the Secretary of State for Foreign Affairs, the Rt Hon. Selwyn Lloyd, in the House of Commons, 31 October 1956|Rt Hon. Hugh Gaitskell|GSZFRL949036776
cho_dsca_1952-1962_0000_000_0000|224|155. Extracts from speeches of the Rt Hon. Kenneth Younger; the Secretary of State for the Colonies, the Rt Hon. Alan Lennox-Boyd; the Rt Hon. Aneurin Bevan; and the President of the Board of Trade, the Rt Hon. Peter Thorneycroft, in the House of Commons, 8 November 1956|Rt Hon. Kenneth Younger|FZBJGW684753029
cho_dsca_1952-1962_0000_000_0000|225|(b) Canada||NGFLIH531237693
cho_dsca_1952-1962_0000_000_0000|226|156. Extracts from a speech of the Prime Minister, Rt Hon. L. S. St Laurent, in the House of Commons, 26 November 1956||WBAJBS848476352
cho_dsca_1952-1962_0000_000_0000|227|157. Extracts from speeches of the Secretary of State for External Affairs, Hon. L. B. Pearson, in the House of Commons, 27 and 29 November 1956|Hon. L. B. Pearson|DZLHOA328190965
cho_dsca_1952-1962_0000_000_0000|228|(c) Australia||TJBYQS109098368
cho_dsca_1952-1962_0000_000_0000|229|158. Extracts from speeches of the Prime Minister, the Rt Hon. R. G. Menzies, and the Leader of the Opposition, the Rt Hon. Dr H. V. Evatt, in the House of Representatives, 1 and 8 November 1956|Rt. Hon. R. G. Menzies|XLDJKT952058909
cho_dsca_1952-1962_0000_000_0000|230|(d) South Africa||GJOLTQ694580590
cho_dsca_1952-1962_0000_000_0000|231|159. Statement by the United Kingdom High Commissioner in Pretoria, Sir Percivale Liesching, 6 November 1956|Sir Percivale Liesching|JITDIN358418575
cho_dsca_1952-1962_0000_000_0000|232|160. Extract from a speech by the Minister of External Affairs, the Hon. E. H. Louw, in the House of Assembly, 11 February 1957|Hon. E. H. Louw|UJZBXB087999180
cho_dsca_1952-1962_0000_000_0000|233|162. Extracts from a statement by the Prime Minister, Shri Jawaharlal Nehru, in the Lok Sabha, 16 November 1956|Shri Jawaharlal Nehru|PZCOTS908413687
cho_dsca_1952-1962_0000_000_0000|234|(e) India||BUYSNO362289708
cho_dsca_1952-1962_0000_000_0000|235|161. Extracts from a statement issued in Madras on 4 November 1956 by Chakravarti Rajagopalachari|Chakravarti Rajagopalachari|CLONOI210223657
cho_dsca_1952-1962_0000_000_0000|236|163. Extracts from a debate in the Lok Sabha on India's membership of the Commonwealth and from statements of the Prime Minister, Shri Jawaharlal Nehru, 19—20 November 1956|Shri Jawaharlal Nehru|QHHTUP088500480
cho_dsca_1952-1962_0000_000_0000|237|(f) Pakistan||FNJOCI541621958
cho_dsca_1952-1962_0000_000_0000|238|164. Extracts from speeches by the Prime Minister, the Hon. H. S. Suhrawardy, in a foreign affairs debate in the National Assembly, 22 and 25 February 1957|Hon. H. S. Suhrawardy|GZCOCN330975000
cho_dsca_1952-1962_0000_000_0000|239|(g) Ceylon||OAULEC073837298
cho_dsca_1952-1962_0000_000_0000|240|165. Extracts from a statement by the Prime Minister, the Hon. S. W. R. D. Bandaranaike, in the House of Representatives, 11 December 1956|Hon. S. W. R. D. Bandaranaike|TAMCUK976390912
cho_dsca_1952-1962_0000_000_0000|241|166. Questions by Mr Leslie Goonewardene and extract from the reply of the Prime Minister, the Hon. S. W. R. D. Bandaranaike, in the House of Representatives, 18 December 1956|Mr Leslie Goonewardene|GMFZWB074196442
cho_dsca_1952-1962_0000_000_0000|242|D. Official Reports of Meetings of Commonwealth Prime Ministers and Finance Ministers, 1957—62||LONZMG938383499
cho_dsca_1952-1962_0000_000_0000|243|167. The Prime Ministers' Meeting held in London, 26 June—5 July 1957: Final communiqué||XQQVOH005310620
cho_dsca_1952-1962_0000_000_0000|244|168. Report of the Commonwealth Trade and Economic Conference held in Montreal, 15—26 September 1958||KUIXBX076198040
cho_dsca_1952-1962_0000_000_0000|245|169. The Prime Ministers' Meeting held in London, 3—13 May 1960: Extract from final communiqué||SCDIKQ949328908
cho_dsca_1952-1962_0000_000_0000|246|170. The Prime Ministers' Meeting held in London, 8—17 March 1961: Final communiqué and annex on disarmament||TDFPEO808639905
cho_dsca_1952-1962_0000_000_0000|247|171. The Commonwealth Economic Consultative Council: Final communiqué of the meeting held in Accra, 12—14 September 1961||NIDTBI593138951
cho_dsca_1952-1962_0000_000_0000|248|172. The Prime Ministers' Meeting held in London, 10—19 September 1962: Extract from final communiqué||UWAQSG559737576
cho_dsca_1952-1962_0000_000_0000|249|E. Foreign and Defence Policies, 1957-62||TOJUJL991898878
cho_dsca_1952-1962_0000_000_0000|250|I. Defence: Policies; Agreements Concluded or Terminated||VKUQGB755185085
cho_dsca_1952-1962_0000_000_0000|251|173. United Kingdom: Extract from the 1957 White Paper, Defence: Outline of Future Policy||BWHZVR467931338
cho_dsca_1952-1962_0000_000_0000|252|174. Extract from a speech by the United Kingdom Minister of Defence, the Rt Hon. Duncan Sandys, in the House of Commons, 16 April 1957|Rt Hon. Duncan Sandys|CLIZKL121151175
cho_dsca_1952-1962_0000_000_0000|253|175. Anglo-Australian defence talks held in Canberra, August 1957: Communiqué issued on 28 August 1957||QKFTOV046129143
cho_dsca_1952-1962_0000_000_0000|254|176. Anglo-New Zealand defence talks held in Wellington, September 1957: Extract from communiqué issued on 5 September 1957||JXXBYP627835532
cho_dsca_1952-1962_0000_000_0000|255|177. Extract from the Agreement between the Government of the United Kingdom of Great Britain and Northern Ireland and the Government of the Federation of Malaya on External Defence and Mutual Assistance, signed at Kuala Lumpur, 1957||QETROS872565584
cho_dsca_1952-1962_0000_000_0000|256|178. Terminating Anglo-Ceylonese Defence Agreement: Exchange of Letters between the Government of the United Kingdom of Great Britain and Northern Ireland and the Government of Ceylon relating to the United Kingdom Service Establishments in Ceylon||LHJZPF064303396
cho_dsca_1952-1962_0000_000_0000|257|179. Canada: Extract from a statement on defence policy by the Prime Minister, the Rt Hon. J. G. Diefenbaker, in the House of Commons, 3 March 1959|Rt Hon. J. G. Diefenbaker|WIAKKO625912038
cho_dsca_1952-1962_0000_000_0000|258|180. Pakistan: Extract from the inaugural address of the President, Field Marshal Mohammad Ayub Khan, at the sixth session of the Cento Ministerial Council in Karachi, 26 January 1959||RWQFWP076530647
cho_dsca_1952-1962_0000_000_0000|259|181. Extract from the Draft Defence Agreement between the Government of the United Kingdom of Great Britain and Northern Ireland and the Government of the Federation of Nigeria, signed in Lagos, 5 January 1961||OZBSLZ459042250
cho_dsca_1952-1962_0000_000_0000|260|182. Abrogation of the Anglo-Nigerian defence agreement: Joint statement of January 1962||WLTRDZ535535289
cho_dsca_1952-1962_0000_000_0000|261|183. Sierra Leone: Statement on defence arrangements by the Secretary of State for Commonwealth Relations, the Rt Hon. Duncan Sandys, in the House of Commons, 27 July 1962|Rt Hon. Duncan Sandys|SIMWCI687215355
cho_dsca_1952-1962_0000_000_0000|262|Ii. Non-Alignment: Problems and Aspirations||VXNOJR100761012
