psmid|articlesequence|fulltitle|aucomposed|atlashubuid
cho_iprx_1945_0001_001_0000|10|Institute of Pacific Relations|Geoffrey Sawer Officer-in-Charge of Political Warfare, Short Wave Division, Department of Information|14940568
cho_iprx_1945_0001_001_0000|10|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|11|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|11|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|12|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|12|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|13|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|13|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|14|Institute of Pacific Relations|G. Schneider|
cho_iprx_1945_0001_001_0000|14|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|15|Institute of Pacific Relations|G. Schneider|
cho_iprx_1945_0001_001_0000|15|Institute of Pacific Relations|G. L. Wood|18080517
cho_iprx_1945_0001_001_0000|15|Institute of Pacific Relations|Walter Hill|22300608
cho_iprx_1945_0001_001_0000|16|Institute of Pacific Relations|G. L. Wood Professor Commerce, University of Melbourne|18080517
cho_iprx_1945_0001_001_0000|16|Institute of Pacific Relations|Horace Belshaw|22207729
cho_iprx_1945_0001_001_0000|17|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|17|Institute of Pacific Relations|Horace Belshaw Professor of Economics, Auckland University College, New Zealand|22207729
cho_iprx_1945_0001_001_0000|18|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|18|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|19|Institute of Pacific Relations|R. W. McGechan|
cho_iprx_1945_0001_001_0000|19|Institute of Pacific Relations|F. L. W. Wood|18080513
cho_iprx_1945_0001_001_0000|19|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|19|Institute of Pacific Relations|J. O. Shearer|22208171
cho_iprx_1945_0001_001_0000|20|Institute of Pacific Relations|W. T. G. Atrey|22208210
cho_iprx_1945_0001_001_0000|20|Institute of Pacific Relations|A. G. Davis|22208226
cho_iprx_1945_0001_001_0000|20|Institute of Pacific Relations|J. Rutherford|22207852
cho_iprx_1945_0001_001_0000|20|Institute of Pacific Relations|J. O. Shearer|22208171
cho_iprx_1945_0001_001_0000|21|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|21|Institute of Pacific Relations|W. T. G. Airey Senior Lecturer in History, Auckland University College|22208210
cho_iprx_1945_0001_001_0000|22|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|22|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|23|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|23|Institute of Pacific Relations|W. T. G. Airey|22208210
cho_iprx_1945_0001_001_0000|23|Institute of Pacific Relations|W. S. Lowe|22300604
cho_iprx_1945_0001_001_0000|24|Institute of Pacific Relations|Ernest Beaglehole|22207708
cho_iprx_1945_0001_001_0000|24|Institute of Pacific Relations|W. S. Lowe|
cho_iprx_1945_0001_001_0000|25|Institute of Pacific Relations|Ernest Beaglehole Senior Lecturer in Philosophy, Victoria University College Wellington, New Zealand|22207708
cho_iprx_1947_0001_000_0000|1|Institute of Pacific Relations||
cho_iprx_1947_0001_000_0000|1|Institute of Pacific Relations||
cho_iprx_1947_0001_000_0000|2|Institute of Pacific Relations||
cho_iprx_1947_0001_000_0000|2|Institute of Pacific Relations|J. M. Ward|14014296
cho_iprx_1947_0001_000_0000|2|Institute of Pacific Relations|J. McAuley|
cho_iprx_1947_0001_000_0000|2|Institute of Pacific Relations|T. Inglie Moore|13846681
cho_iprx_1947_0001_000_0000|3|Institute of Pacific Relations|W. Prest|14836739
cho_iprx_1947_0001_000_0000|3|Institute of Pacific Relations|Miss D. Crozier|
cho_iprx_1947_0001_000_0000|3|Institute of Pacific Relations|T. Inglis Moore|13846681
cho_iprx_1947_0001_000_0000|3|Institute of Pacific Relations|G. Sawer|14940568
cho_iprx_1947_0001_000_0000|3|Institute of Pacific Relations|J. McAuley|
cho_iprx_1947_0001_000_0000|3|Institute of Pacific Relations|A. H. McDonald, Chairman|22214367
cho_iprx_1947_0001_000_0000|3|Institute of Pacific Relations|N. D. Harper|22208219
cho_iprx_1947_0001_000_0000|3|Institute of Pacific Relations|J. M. Ward|14014296
cho_iprx_1947_0001_000_0000|4|Institute of Pacific Relations|Miss D. Crozier|
cho_iprx_1947_0001_000_0000|4|Institute of Pacific Relations|W. Prest|14836739
cho_iprx_1947_0001_000_0000|4|Institute of Pacific Relations|G. Sawer|14940568
cho_iprx_1947_0001_000_0000|4|Institute of Pacific Relations|N. D. Harper|22208219
cho_iprx_1947_0001_000_0000|4|Institute of Pacific Relations||
cho_iprx_1947_0001_000_0000|4|Institute of Pacific Relations|S. M. Wadham, Chairman|22212460
cho_iprx_1947_0001_000_0000|5|Institute of Pacific Relations||
cho_iprx_1947_0001_000_0000|5|Institute of Pacific Relations||
cho_iprx_1947_0001_000_0000|6|Institute of Pacific Relations|Willis Airoy|22208210
cho_iprx_1947_0001_000_0000|6|Institute of Pacific Relations||
cho_iprx_1947_0001_000_0000|7|Institute of Pacific Relations|Ernost Beaglohole|22207708
cho_iprx_1947_0001_000_0000|7|Institute of Pacific Relations|Willis Airey|22208210
cho_iprx_1947_0001_000_0000|8|Institute of Pacific Relations|Ernest Beaglehole|22207708
cho_iprx_1947_0001_000_0000|8|Institute of Pacific Relations|C. G. F. Simkin|13980511
cho_iprx_1947_0001_000_0000|9|Institute of Pacific Relations|C. G. F. Simkin|13980511
cho_iprx_1950_0001_000_0000|1|Institute of Pacific Relations||
cho_iprx_1950_0001_000_0000|2|Institute of Pacific Relations||
cho_iprx_1950_0001_000_0000|3|Institute of Pacific Relations||
cho_iprx_1950_0001_000_0000|4|Institute of Pacific Relations|W. D. Borrie|13516826
cho_iprx_1950_0001_000_0000|5|Institute of Pacific Relations|H. A. Wolfsohn|22300276
cho_iprx_1950_0001_000_0000|6|Institute of Pacific Relations|N. D. Harper|22208219
cho_iprx_1950_0001_000_0000|7|Institute of Pacific Relations|E. E. Ward|
cho_iprx_1950_0001_000_0000|8|Institute of Pacific Relations|D. H. Gardner|22303328
cho_iprx_1950_0001_000_0000|9|Institute of Pacific Relations|Philippe Devillers|22304545
cho_iprx_1950_0001_000_0000|10|Institute of Pacific Relations|Vidya Prakash Dutt|22300595
cho_iprx_1950_0001_000_0000|11|Institute of Pacific Relations|N. V. Sovani|22304244
cho_iprx_1950_0001_000_0000|12|Institute of Pacific Relations|Shigeto Tsuru Professor, Tokyo University of Commerce|14130254
cho_iprx_1950_0001_000_0000|13|Institute of Pacific Relations|Kenji Katayama|
cho_iprx_1950_0001_000_0000|14|Institute of Pacific Relations|Masao Maruyama Professor, University of Tokyo|13736997
cho_iprx_1950_0001_000_0000|15|Institute of Pacific Relations|Samuel Leathem|22304967
cho_iprx_1950_0001_000_0000|16|Institute of Pacific Relations|A. F. A. Husain|22301483
cho_iprx_1950_0001_000_0000|16|Institute of Pacific Relations|M. N. Huda|22303942
cho_iprx_1950_0001_000_0000|16|Institute of Pacific Relations|Mrs. Manzur Ahmad|
cho_iprx_1950_0001_000_0000|16|Institute of Pacific Relations|Mushtaq Ahmad|
cho_iprx_1950_0003_000_0000|1|||
cho_iprx_1950_0003_000_0000|2|||
cho_iprx_1950_0003_000_0000|3|||
cho_iprx_1950_0003_000_0000|4||Max Beloff|14294784
cho_iprx_1950_0003_000_0000|5||Victor Purcell|14323355
cho_iprx_1950_0003_000_0000|6||E. Stuart Kirby|13716953
cho_iprx_1950_0003_000_0000|7||George Rosen|14879206
cho_iprx_1950_0003_000_0000|8||George Mc T. Kahin|14588730
cho_iprx_1950_0003_000_0000|9||W. MacMahon Ball|13684096
cho_iprx_1950_0003_000_0000|10||Ungku Abdul Aziz|22305424
cho_iprx_1950_0003_000_0000|10||T. H. Silcock|13980466
cho_iprx_1950_0003_000_0000|11||S. B. Thomas|22306881
cho_iprx_1950_0003_000_0000|12||Sir Ivor Jennings|14597907
cho_iprx_1950_0003_000_0000|13||W. F. Wertheim|22306889
cho_iprx_1950_0003_000_0000|14|||
cho_iprx_1950_0003_000_0000|15||Dr. J. F. Bulsara|22305518
cho_iprx_1950_0003_000_0000|16|||
cho_iprx_1950_0003_000_0000|17||Charles Robequain|22306821
cho_iprx_1950_0003_000_0000|18|||
cho_iprx_1954_0001_000_0000|1|Institute of Pacific Relations||
cho_iprx_1954_0001_000_0000|2|Institute of Pacific Relations||
cho_iprx_1954_0001_000_0000|3|Institute of Pacific Relations||
cho_iprx_1954_0001_000_0000|4|Institute of Pacific Relations||
cho_iprx_1954_0001_000_0000|5|Institute of Pacific Relations|R. H. Greenwood|22300584
cho_iprx_1954_0001_000_0000|6|Institute of Pacific Relations|Gordon Greenwood|14690231
cho_iprx_1954_0001_000_0000|7|Institute of Pacific Relations|N. D. Harper|22208219
cho_iprx_1954_0001_000_0000|8|Institute of Pacific Relations|H. A. Wolfsohn|22300276
cho_iprx_1954_0001_000_0000|8|Institute of Pacific Relations|W. MacMohan Ball|13684096
cho_iprx_1954_0001_000_0000|9|Institute of Pacific Relations|R. G. Neale|14785986
cho_iprx_1954_0001_000_0000|10|Institute of Pacific Relations|C. P. Fitzgerald|14521787
cho_iprx_1954_0001_000_0000|11|Institute of Pacific Relations|R. F. Holder|22300577
cho_iprx_1954_0001_000_0000|12|Institute of Pacific Relations|Edgar McInnis|13820602
cho_iprx_1954_0001_000_0000|12|Institute of Pacific Relations|Charles G. Woodsworth|
cho_iprx_1954_0001_000_0000|13|Institute of Pacific Relations|Robert Guillain|22300590
cho_iprx_1954_0001_000_0000|14|Institute of Pacific Relations|Robert Guillain|22300590
cho_iprx_1954_0001_000_0000|15|Institute of Pacific Relations|Roger Lévy|22215053
cho_iprx_1954_0001_000_0000|15|Institute of Pacific Relations|Pierre Gourou|21245555
cho_iprx_1954_0001_000_0000|15|Institute of Pacific Relations|Joseph Hackin|
cho_iprx_1954_0001_000_0000|16|Institute of Pacific Relations|Pierre Gourou|21245555
cho_iprx_1954_0001_000_0000|17|Institute of Pacific Relations|W. S. Barlingay|22300601
cho_iprx_1954_0001_000_0000|17|Institute of Pacific Relations|N. K. Bhojwani|22300512
cho_iprx_1954_0001_000_0000|17|Institute of Pacific Relations|H. Venkatasubbiah|
cho_iprx_1954_0001_000_0000|17|Institute of Pacific Relations|Sisir K. Gupta|22212623
cho_iprx_1954_0001_000_0000|17|Institute of Pacific Relations|A. D. Bohra|22300256
cho_iprx_1954_0001_000_0000|18|Institute of Pacific Relations|Vidya Prakash Dutt|22300595
cho_iprx_1954_0001_000_0000|18|Institute of Pacific Relations|Vishal Singh|
cho_iprx_1954_0001_000_0000|19|Institute of Pacific Relations||
cho_iprx_1954_0001_000_0000|20|Institute of Pacific Relations||
cho_iprx_1954_0001_000_0000|21|Institute of Pacific Relations|M. V. Namjoshi|22300292
cho_iprx_1954_0001_000_0000|22|Institute of Pacific Relations|M. V. Namjoshi|22300292
cho_iprx_1954_0001_000_0000|23|Institute of Pacific Relations|H. Venkatasubbiah|
cho_iprx_1954_0001_000_0000|24|Institute of Pacific Relations|Dr. B. N. Ganguli, M.A., Ph.D.|
cho_iprx_1954_0001_000_0000|25|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|1|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|1|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|2|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|2|Institute of Pacific Relations|Ralph Braibanti Associate Professor of Political Science, Duke University|15115434
cho_iprx_1958_0001_000_0000|3|Institute of Pacific Relations|H. Arthur Steiner Professor of Political Science University of California at Los Angeles|14917887
cho_iprx_1958_0001_000_0000|3|Institute of Pacific Relations|Ralph Braibanti Associate Professor of Political Science, Duke University|15115434
cho_iprx_1958_0001_000_0000|4|Institute of Pacific Relations|William L. Holland Executive Secretary|22212744
cho_iprx_1958_0001_000_0000|4|Institute of Pacific Relations|H. Arthur Steiner|14917887
cho_iprx_1958_0001_000_0000|5|Institute of Pacific Relations|C. P. Fitzgerald Professor of Far Eastern History Australian National University|14521787
cho_iprx_1958_0001_000_0000|5|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|6|Institute of Pacific Relations|R. G. Neale Chief Lecturer in History, University of Queensland|14785986
cho_iprx_1958_0001_000_0000|6|Institute of Pacific Relations|C. P. Fitzgerald Professor of Far Eastern History Australian National University|14521787
cho_iprx_1958_0001_000_0000|7|Institute of Pacific Relations|R. G. Neale Chief Lecturer in History, University of Queensland|14785986
cho_iprx_1958_0001_000_0000|7|Institute of Pacific Relations|Norman Harper Associate Professor of History, University of Melbourne|22208219
cho_iprx_1958_0001_000_0000|8|Institute of Pacific Relations|Norman Harper Associate Professor of History, University of Melbourne|22208219
cho_iprx_1958_0001_000_0000|8|Institute of Pacific Relations|Geoffrey Sawer Professor of Law, Australian National University|14940568
cho_iprx_1958_0001_000_0000|9|Institute of Pacific Relations|Norman Harper Associate Professor of History, University of Melbourne|22208219
cho_iprx_1958_0001_000_0000|9|Institute of Pacific Relations|Professor of Law, Australian National University|14940568
cho_iprx_1958_0001_000_0000|10|Institute of Pacific Relations|Norman Harper Associate Professor of History|22208219
cho_iprx_1958_0001_000_0000|10|Institute of Pacific Relations|Roger Levy|22215053
cho_iprx_1958_0001_000_0000|11|Institute of Pacific Relations|Roger Levy|22215053
cho_iprx_1958_0001_000_0000|11|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|12|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|12|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|13|Institute of Pacific Relations|Dr. S. N. Varma|22207628
cho_iprx_1958_0001_000_0000|13|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|14|Institute of Pacific Relations|Sisir Gupta|22212623
cho_iprx_1958_0001_000_0000|14|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|15|Institute of Pacific Relations|Dr. B. V. Krishna Murti|22207622
cho_iprx_1958_0001_000_0000|15|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|16|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|16|Institute of Pacific Relations|S. L. Poplai Secretary-General|22304933
cho_iprx_1958_0001_000_0000|16|Institute of Pacific Relations|K. M. Cariappa General|22303655
cho_iprx_1958_0001_000_0000|17|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|17|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|18|Institute of Pacific Relations||
cho_iprx_1958_0001_000_0000|18|Institute of Pacific Relations||
