psmid|articleid|title|authors|assetid
cho_book_1971_whetten_000_0000|12|5 The Historical Perspective of Brandt's Ostpolitik||OEYWBI029702426
cho_book_1971_whetten_000_0000|13|6 The Dimensions of Brandt's Ostpolitik||BUCJRZ806228227
cho_book_1971_whetten_000_0000|14|7 The Consequences of Adjustment and of Intransigence||YNQDWG289240822
cho_book_1971_whetten_000_0000|15|8 Conclusions||SPUIKO481838143
cho_book_1971_whetten_000_0000|16|Appendix I Principal Warsaw Pact Meetings, including the Karlovy Vary Meeting of Communist and Workers' Parties||MRNUHX923037832
cho_book_1971_whetten_000_0000|17|Appendix II Draft Treaty on the Establishment of Equal Relations Between the German Democratic Republic and the Federal Republic of Germany, 17 December, 1969||UCUWPL016723799
cho_book_1971_whetten_000_0000|18|Appendix III 20-Point Memorandum of the Federal Government on the Principles and Elements of a Treaty for the Establishment of Equal Relations between the Federal Republic of Germany and the German Democratic Republic, 21 May 1970||DKPVID212385025
cho_book_1971_whetten_000_0000|19|Appendix IV The Bahr Paper, 22 May 1970||VDBRAA539331552
cho_book_1971_whetten_000_0000|20|Appendix V Treaty Between the Federal Republic of Germany and the Union of Soviet Socialist Republics, 12 August 1970||LFNQQM577088570
cho_book_1971_whetten_000_0000|21|Appendix VI Treaty Between the Federal Republic of Germany and the People's Republic of Poland||ZZFHPG409737123
cho_book_1971_whetten_000_0000|22|Select Bibliography||BTFRPV126341394
cho_book_1971_whetten_000_0000|23|Index||QYFKOC245710897
cho_book_1972_0000_000_0000|1|Front Matter||TEATNO937091566
cho_book_1972_0000_000_0000|2|Front Matter||TCAAYL392691204
cho_book_1972_0000_000_0000|3|Front Matter||QYZGXB822404258
cho_book_1972_0000_000_0000|4|Explanation and Thanks|Susan Strange|BAHHUP954560952
cho_book_1972_0000_000_0000|5|Conference Report|Christopher Brown|HYLNGA975961325
cho_book_1972_0000_000_0000|6|Appendix A Conference Working Groups||NEEGOX982501121
cho_book_1972_0000_000_0000|7|Appendix B The Politics of International Economic Relations||IQKFPG499764342
cho_book_1972_0000_000_0000|8|Appendix C List of Participants||ZBNJPW723629045
cho_book_1972_angell_000_0000|1|Front Matter||XSXSYA482673503
cho_book_1972_angell_000_0000|2|Title Page||PRURSV330733655
cho_book_1972_angell_000_0000|3|Contents||MURKUE856139625
cho_book_1972_angell_000_0000|4|Abbreviations||CGWKVU201865558
cho_book_1972_angell_000_0000|5|Acknowledgements|A. A.|MMIUVL229990565
cho_book_1972_angell_000_0000|6|1. Introduction||PEYJNI218566947
cho_book_1972_angell_000_0000|7|Part 1||MSPITQ052973324
cho_book_1972_angell_000_0000|8|2. History of the Labour Movement and its Legacy||RUBNPY638817861
cho_book_1972_angell_000_0000|9|3. The Size and Structure of the Chilean Labour Movement||LJEYRU169374205
cho_book_1972_angell_000_0000|10|4. The System of Industrial Relations||LAYVTK273382070
cho_book_1972_angell_000_0000|11|Part 2||NUSDDK218043785
cho_book_1972_angell_000_0000|12|5. Socialism and Communism I||CNIGTL552324832
cho_book_1972_angell_000_0000|13|6. Socialism and Communism II||UCVQCD463763444
cho_book_1972_angell_000_0000|14|7. The Radicals and the White-Collar Workers||FMIJDT874768575
cho_book_1972_angell_000_0000|15|8. The Christian Democrats and the Challenge to Marxism||DOZZBD703571796
cho_book_1972_angell_000_0000|16|9. The Unions and the Parties||XSVGFP996793968
cho_book_1972_angell_000_0000|17|Appendices||XTIVHE963343671
cho_book_1972_angell_000_0000|18|Select Bibliography||UBXSIX983057068
cho_book_1972_angell_000_0000|19|Index||DPQTQA128857383
cho_book_1972_angell_000_0000|20|Back Matter||XBVHIA193368114
cho_book_1972_bailey_000_0000|1|Front Matter||DJTNYQ828563832
cho_book_1972_bailey_000_0000|2|Title Page||LNXIEM993858569
cho_book_1972_bailey_000_0000|3|Contents||HUHUNI122735989
cho_book_1972_bailey_000_0000|4|Abbreviations||RHQGEN520061297
cho_book_1972_bailey_000_0000|5|Preface|S. D. B.|FCQQPG564749075
cho_book_1972_bailey_000_0000|6|Acknowledgements||LIRGQE417554707
cho_book_1972_bailey_000_0000|7|1 The Just War in Christian Ethics||YWDMGJ015049731
cho_book_1972_bailey_000_0000|8|2 The Just War in International Law||ADVWLN718026841
cho_book_1972_bailey_000_0000|9|3 International Humanitarian Law and the International Red Cross||UTSPQV696948621
cho_book_1972_bailey_000_0000|10|4 Human Rights in Armed Conflicts||HLPAQF270954547
cho_book_1972_bailey_000_0000|11|5 Arms Control and Disarmament||DBLVKM368928646
cho_book_1972_bailey_000_0000|12|6 Epilogue||FRZDYC773544143
cho_book_1972_bailey_000_0000|13|Appendices||SYLOGY003900785
cho_book_1972_bailey_000_0000|14|Index||CQUAFL903646035
cho_book_1972_bailey_000_0000|15|Back Matter||BBXQAX156530797
cho_book_1972_dobell_000_0000|1|Front Matter||UOLZPY475616217
cho_book_1972_dobell_000_0000|2|Front Matter||AOGWNK558354361
cho_book_1972_dobell_000_0000|3|Front Matter||GEMXRI640764228
cho_book_1972_dobell_000_0000|4|Foreword|P. C. D.|MEIFKI171031090
cho_book_1972_dobell_000_0000|5|Contents||HWBCGS092543564
cho_book_1972_dobell_000_0000|6|1 Canada's Power and Role in the World||LOAVHC421850231
cho_book_1972_dobell_000_0000|7|2 Personalities and New Ways of Conducting Government Business||QDZSMA290426991
cho_book_1972_dobell_000_0000|8|3 Canada's Perception of the External Threat||SYKQBE742209556
cho_book_1972_dobell_000_0000|9|4 New Strains in the Federal Structure||ICGOFA233050139
cho_book_1972_dobell_000_0000|10|5 Continental Drift or Continental Divide?||DUNPPF245598307
cho_book_1972_dobell_000_0000|11|6 Europe: Canada's Last Chance?||EBQEAY544530346
cho_book_1972_dobell_000_0000|12|7 The Outer Area||GSLOPT390754946
cho_book_1972_dobell_000_0000|13|8 The Idealist Impulse||FOSEQK810077392
cho_book_1972_dobell_000_0000|14|9 Independence through Internationalism||CDCTKX502441130
cho_book_1972_dobell_000_0000|15|Bibliography||XVZZHB395261507
cho_book_1972_dobell_000_0000|16|Index||CWEIAK655169578
cho_book_1972_dobell_000_0000|17|Back Matter||RVYPML389954826
cho_book_1972_kadt_000_0000|1|Front Matter||BPAOIJ724445294
cho_book_1972_kadt_000_0000|2|Front Matter||YIGLZM323335980
cho_book_1972_kadt_000_0000|3|Front Matter||OJQKWB952502998
cho_book_1972_kadt_000_0000|4|Contents||UNKWRH565474260
cho_book_1972_kadt_000_0000|5|Abbreviations not explained in the text||VWOAAF490064210
cho_book_1972_kadt_000_0000|6|Preface|Emanuel De Kadt|HKPJAB351876109
cho_book_1972_kadt_000_0000|7|1 Introduction|Emanuel De Kadt|SQGVCX615557765
cho_book_1972_kadt_000_0000|8|2 The Caribbean and the Outside World: Geopolitical Considerations|Peter R. Odell|AQEVSH308992689
cho_book_1972_kadt_000_0000|9|3 The Ex-Colonial Society in Jamaica|Douglas Hall|HEFJIW227608131
cho_book_1972_kadt_000_0000|10|4 Foreign Influence in Guyana: The Struggle for Independence|Colin V. F. Henfrey|BWVZSH120201857
cho_book_1972_kadt_000_0000|11|5 The French Antilles and their Status as Overseas Departments|Guy Lasserre|SDUXGL569531319
cho_book_1972_kadt_000_0000|12|6 The Dutch Caribbean and its Metropolis|Harry Hoetink|RKURUD134213579
cho_book_1972_kadt_000_0000|13|7 Cuba and the Super-Powers|Robin Blackburn|KVHLTS572312223
cho_book_1972_kadt_000_0000|14|8 The Social Structure of Guatemala: The Internal Dynamics of US Influence|Bryan Roberts|XHOMHM803496050
cho_book_1972_kadt_000_0000|15|9 The United States and the Caribbean|Lincoln Gordon|TQJOKR906035743
cho_book_1972_kadt_000_0000|16|Contributors to this volume||ZPKLJU501374871
cho_book_1972_kadt_000_0000|17|Index||ERVUXN735868416
cho_book_1972_kadt_000_0000|18|Back Matter||IBEAUP378367152
cho_book_1972_kadt_000_0000|19|Back Matter||FSDAXA218032587
cho_book_1972_macfarqhar_000_0000|1|Front Matter||LQNWZL336009451
cho_book_1972_macfarqhar_000_0000|2|Title Page||UQUOUV817594403
cho_book_1972_macfarqhar_000_0000|3|Contents||LVDQCS448142848
cho_book_1972_macfarqhar_000_0000|4|Chronology||GYOOND957820900
cho_book_1972_macfarqhar_000_0000|5|Preface|Roderick MacFarquhar|YQVWIV710449696
cho_book_1972_macfarqhar_000_0000|6|Part One Breakthrough in 1971||DBQANK158226835
cho_book_1972_macfarqhar_000_0000|7|America and Asia: The Impact of Nixon's China Policy|Morton H. Halperin|JLJEDD229325953
cho_book_1972_macfarqhar_000_0000|8|China's Foreign Policy Since the Cultural Revolution|A. M. Halpern|ROYEJS626154168
cho_book_1972_macfarqhar_000_0000|9|The Men and Institutions Behind China's Foreign Policy|Donald W. Klein|CDVTTB344226526
cho_book_1972_macfarqhar_000_0000|10|Part Two Sino-American Relations, 1949—71|Roderick MacFarquhar|PPDJUS039529557
cho_book_1972_macfarqhar_000_0000|11|I. Points of Departure||WWFENO367837575
cho_book_1972_macfarqhar_000_0000|12|II. The Impact of the Korean War||YKGHCT133560421
cho_book_1972_macfarqhar_000_0000|13|III. The Dulles Era||DFWHHH972016629
cho_book_1972_macfarqhar_000_0000|14|IV. The Taiwan Strait Crisis of 1958|John Foster Dulles|XIXIDR882668406
cho_book_1972_macfarqhar_000_0000|15|V. Talking at Cross-Purposes||JYEURF182696125
cho_book_1972_macfarqhar_000_0000|16|VI. The Impact of the War in Vietnam||NHNIOF069055870
cho_book_1972_macfarqhar_000_0000|17|VII. Light at the End of the Tunnel||TQSPZN287820112
cho_book_1972_macfarqhar_000_0000|18|Epilogue||JJFIUI651320543
cho_book_1972_macfarqhar_000_0000|19|Bibliography||GFCKLV747909411
cho_book_1972_macfarqhar_000_0000|20|Editor and Contributors||LQNNIG963531499
cho_book_1972_macfarqhar_000_0000|21|Back Matter||MBPUQY582073428
cho_book_1972_mayne_000_0000|1|Front Matter||GRZBQG122136634
cho_book_1972_mayne_000_0000|2|Front Matter||WHGZQI889640607
cho_book_1972_mayne_000_0000|3|Contents||KHNVFK294466211
cho_book_1972_mayne_000_0000|4|Introduction|Richard Mayne|QJOVWC341600683
cho_book_1972_mayne_000_0000|5|1. Europe's Eastern Limits||YKFTAW714360969
cho_book_1972_mayne_000_0000|6|2. Europe's Role in World Peace||AKRGIS794667714
cho_book_1972_mayne_000_0000|7|3. Stress, Violence, and Crime||HEINFN571508850
cho_book_1972_mayne_000_0000|8|4. Population||YVGGUY311334862
cho_book_1972_mayne_000_0000|9|5. Health||ZVOICC527860163
cho_book_1972_mayne_000_0000|10|6. Europe's Food Balance||MZTSRZ027772574
cho_book_1972_mayne_000_0000|11|7. The Environment||QEIBQH038856283
cho_book_1972_mayne_000_0000|12|8. Transport||ZVGHWK288995351
cho_book_1972_mayne_000_0000|13|9. Education||BAKKNN932285283
cho_book_1972_mayne_000_0000|14|10. Public Information||FQRLHE851600759
cho_book_1972_mayne_000_0000|15|11. Technology and Industry||DOQVLU058698921
cho_book_1972_mayne_000_0000|16|12. Economic Growth, Social Justice, and Political Reform||EAAXUH345074404
cho_book_1972_mayne_000_0000|17|13. The Organization of Industry and Trade Unions||RDGSMC965214957
cho_book_1972_mayne_000_0000|18|14. Democracy||FSZVBZ120470959
cho_book_1972_mayne_000_0000|19|Conclusion: The Europe We Want|Richard Mayne|ZFTKXT613080205
cho_book_1972_mayne_000_0000|20|Index||UEAAZA775833294
cho_book_1972_mayne_000_0000|21|Back Matter||XXEUHJ586791681
cho_book_1972_morgan_000_0000|1|Front Matter||TYAVYL139610392
cho_book_1972_morgan_000_0000|2|Front Matter||WZPIFS284593195
cho_book_1972_morgan_000_0000|3|Front Matter||WSRPMY885362888
cho_book_1972_morgan_000_0000|4|Contents||EUBAGC578947243
cho_book_1972_morgan_000_0000|5|Abbreviations||HWYEGL386407391
cho_book_1972_morgan_000_0000|6|Preface|Roger Morgan|RTTPVJ646781770
cho_book_1972_morgan_000_0000|7|1 Introduction: The Nature of International Studies|Andrew Shonfield|RNFWTU281978544
cho_book_1972_morgan_000_0000|8|2 Human Rights in International Relations|J. E. S. Fawcett|UANTUM551867617
cho_book_1972_morgan_000_0000|9|3 International Law and the UN System|Rosalyn Higgins|MMXKID707436581
cho_book_1972_morgan_000_0000|10|4 International Economic Relations I: The Need for an Interdisciplinary Approach|Susan Strange|NLUDMW287379098
cho_book_1972_morgan_000_0000|11|5 International Economic Relations II: Business and Trade|Caroline Miles|HCCEIU156826272
cho_book_1972_morgan_000_0000|12|6 Contemporary History and the 'Survey of International Affairs'|D. C. Watt|LKHWAP817878643
cho_book_1972_morgan_000_0000|13|7 Commonwealth Studies|J. D. B. Miller|DIZYBL171021401
cho_book_1972_morgan_000_0000|14|8 Ex Africa Semper Eadem?|Dennis Austin|SYIQHF134001297
cho_book_1972_morgan_000_0000|15|9 The Politics of Co-operation and Integration in Western Europe|Roy Pryce|BIARFJ434587503
cho_book_1972_morgan_000_0000|16|10 The Soviet Union and Eastern Europe|Michael Kaser|UCHSXR937306245
cho_book_1972_morgan_000_0000|17|11 Touching the Tiger's Buttocks - Western Scholarship and the Cold War in Asia|John Gittings|VURADQ682502337
cho_book_1972_morgan_000_0000|18|12 South Asia: The Colonial Backlash|Hugh Tinker|BUZDMZ379509851
cho_book_1972_morgan_000_0000|19|13 The Study of International Politics|Roger Morgan|SXTDLC833116981
cho_book_1972_morgan_000_0000|20|Contributors||UFPZLW487432829
cho_book_1972_morgan_000_0000|21|Subject Index||GPIOMN339354186
cho_book_1972_morgan_000_0000|22|Index of Persons and Authors||AIEMRG840868544
cho_book_1972_morgan_000_0000|23|Back Matter||RULAWG625624336
cho_book_1972_wilson_000_0000|1|Front Matter||TLBPMX467939791
cho_book_1972_wilson_000_0000|2|Title Page||DKOGHU924945645
cho_book_1972_wilson_000_0000|3|Contents||PXWMUO391477680
cho_book_1972_wilson_000_0000|4|Preface|D. W.|SMSNMF616163983
cho_book_1972_wilson_000_0000|5|Introduction: The Historical Context||TJAKSL355547550
cho_book_1972_wilson_000_0000|6|The Political Role||NEIEVB077197485
cho_book_1972_wilson_000_0000|7|1 The Evolution of Internal Politics||UMNPEM836549334
cho_book_1972_wilson_000_0000|8|2 World Horizons||UHDMUE032670444
cho_book_1972_wilson_000_0000|9|3 The Immediate Neighbours: Malaysia and Indonesia||LRQQEI663744487
cho_book_1972_wilson_000_0000|10|4 The Asian Giants: Japan and China||ZUBJDJ578243293
cho_book_1972_wilson_000_0000|11|The Strategic Role||AVCFAI822051079
cho_book_1972_wilson_000_0000|12|5 Self-Defence and Military Allies||EYILWL714258795
cho_book_1972_wilson_000_0000|13|The Economic Role||VEZOBE750092106
cho_book_1972_wilson_000_0000|14|6 Establishing the Domestic Base||WYACKI137559402
cho_book_1972_wilson_000_0000|15|7 The International Dilemma||NQOLMS632623693
cho_book_1972_wilson_000_0000|16|Conclusion: The Eye of South-East Asia||EOKENN191343211
cho_book_1972_wilson_000_0000|17|Appendices||CCOCWD179898842
cho_book_1972_wilson_000_0000|18|Select Bibliography||MXPGLU424547773
cho_book_1972_wilson_000_0000|19|Index||KCLGRJ513845728
cho_book_1972_wilson_000_0000|20|Back Matter||KJVPHR863911395
cho_book_1973_chayes_000_0000|1|Front Matter||ANPGTK941711710
cho_book_1973_chayes_000_0000|2|Front Matter||VSLDZA901380345
cho_book_1973_chayes_000_0000|3|Front Matter||MAIGWU471876942
cho_book_1973_chayes_000_0000|4|Contents||TSSSBM028586568
cho_book_1973_chayes_000_0000|5|Preface||XBTDIC133563918
cho_book_1973_chayes_000_0000|6|Abbreviations Not Explained in the Text||WDONMK126801095
cho_book_1973_chayes_000_0000|7|1 Introduction|Abram Chayes|KGJGEZ383374134
cho_book_1973_chayes_000_0000|8|II The Questionnaire||AUTPAD047259545
cho_book_1973_chayes_000_0000|9|III Reply of the French Group||UFTVLS183160577
cho_book_1973_chayes_000_0000|10|IV Reply of the Japanese Group||OQRVSM328791972
cho_book_1973_chayes_000_0000|11|V Reply of the United Kingdom Group||JQTZPI497460832
cho_book_1973_chayes_000_0000|12|VI Reply of the United States Group||LALDJU224079509
cho_book_1973_chayes_000_0000|13|Appendix of Documents||PWVBXM973302007
cho_book_1973_chayes_000_0000|14|List of Terms||MPSGBT070489466
cho_book_1973_chayes_000_0000|15|Select Bibliography||HBANLF996406068
cho_book_1973_chayes_000_0000|16|Back Matter||GDDQTM557367508
cho_book_1973_darby_000_0000|1|Front Matter||XHJVMB825879323
cho_book_1973_darby_000_0000|2|Title Page||IRSKCR150561595
cho_book_1973_darby_000_0000|3|Contents||BRVEYQ173074709
cho_book_1973_darby_000_0000|4|Preface|P. G. C. D.|XFAZBB131959824
cho_book_1973_darby_000_0000|5|Abbreviations||IKAVPV128191905
cho_book_1973_darby_000_0000|6|Introduction||JIFXMY646114498
cho_book_1973_darby_000_0000|7|Chapter One The Hold of Empire 1947-1953||DCLMCP753444770
cho_book_1973_darby_000_0000|8|Chapter Two The Old Power Structure and the New Strategic Policies 1954-1956||RZAWBV366639429
cho_book_1973_darby_000_0000|9|Chapter Three The Impact of Suez and the Sandys White Paper||UPPRNQ647700018
cho_book_1973_darby_000_0000|10|Chapter Four Role Re-examined 1958-1961||WJUBTS508072606
cho_book_1973_darby_000_0000|11|Chapter Five Development of Strategic Mobility 1958-1961||WPIMLI683341923
cho_book_1973_darby_000_0000|12|Chapter Six Role Defined 1962-1964||QGJIUV926706004
cho_book_1973_darby_000_0000|13|Chapter Seven A Strategy for Crises 1962-1964||ZRBXJB434550081
cho_book_1973_darby_000_0000|14|Chapter Eight The Critics and the Compromise||BZCXOH618376942
cho_book_1973_darby_000_0000|15|Chapter Nine Role Relinquished||EIYZNV190656103
cho_book_1973_darby_000_0000|16|Conclusion||XNYZMP935489289
cho_book_1973_darby_000_0000|17|Select Bibliography||GOZHLN541565063
cho_book_1973_darby_000_0000|18|Index||IBUAPR262394069
cho_book_1973_darby_000_0000|19|Back Matter||LIHPTS899315540
cho_book_1973_fletcher_000_0000|1|Front Matter||DEODGB407678682
cho_book_1973_fletcher_000_0000|2|Front Matter||BSDYII395455831
cho_book_1973_fletcher_000_0000|3|Front Matter||XYYIXE427715060
cho_book_1973_fletcher_000_0000|4|Front Matter||TDFHHU912068642
cho_book_1973_fletcher_000_0000|5|Contents||FRENWD873383591
cho_book_1973_fletcher_000_0000|6|Preface|W. C. F.|PCAQAK495373398
cho_book_1973_fletcher_000_0000|7|Abbreviations||QUOAJZ698992820
cho_book_1973_fletcher_000_0000|8|1 Introduction||LEXLRR462780458
cho_book_1973_fletcher_000_0000|9|2 Consolidation of Hegemony||QUTZOQ705241157
cho_book_1973_fletcher_000_0000|10|3 The Cold War||LIMYEO957699226
cho_book_1973_fletcher_000_0000|11|4 The Christian Peace Conference||JMCYDI709447942
cho_book_1973_fletcher_000_0000|12|5 The Third World||WQGDSC392046156
cho_book_1973_fletcher_000_0000|13|6 Islam and Buddhism||YSMUPJ494397178
cho_book_1973_fletcher_000_0000|14|7 The East-West Confrontation||WFBLSO695305073
cho_book_1973_fletcher_000_0000|15|8 Rome and the Orthodox World||FDDNZZ957049986
cho_book_1973_fletcher_000_0000|16|9 The World Council of Churches||MIFUNB793603680
cho_book_1973_fletcher_000_0000|17|10 Trends and Prospects||OWCNRO655559864
cho_book_1973_fletcher_000_0000|18|11 Limitations and Opportunities||JMUPWZ204782899
cho_book_1973_fletcher_000_0000|19|Notes||REHAKQ569381998
cho_book_1973_fletcher_000_0000|20|Reference Bibliography||HUWONW164161463
cho_book_1973_fletcher_000_0000|21|Index||PBWFVR240526336
cho_book_1973_fletcher_000_0000|22|Back Matter||KJONGN763811891
cho_book_1974_bar_000_0000|1|Front Matter||SRDYBV830905630
cho_book_1974_bar_000_0000|2|Title Page||MEEVKB316616781
cho_book_1974_bar_000_0000|3|Contents||WSPYGT496293188
cho_book_1974_bar_000_0000|4|Acknowledgements|N. Bar-Yaacov|AYYSQE012215677
cho_book_1974_bar_000_0000|5|Abbreviations||RXEAOX265171967
cho_book_1974_bar_000_0000|6|Chapter 1 Introduction||FRYIBF528470485
cho_book_1974_bar_000_0000|7|Chapter 2 The Institution of Inquiry under the Hague Convention of 1899||XCQDRI810596101
cho_book_1974_bar_000_0000|8|Chapter 3 The Dogger Bank Incident: Great Britain-Russia, 1905||ZHKYTG356035697
cho_book_1974_bar_000_0000|9|Chapter 4 The Institution of Inquiry under the Hague Convention of 1907||UBFKVM205825622
cho_book_1974_bar_000_0000|10|Chapter 5 Inquiry under Subsequent Treaties||GMZUCU391591006
cho_book_1974_bar_000_0000|11|Chapter 6 Disputes Handled by Commissions of Inquiry||HZVJXJ351138210
cho_book_1974_bar_000_0000|12|Chapter 7 Inquiry in the Work of Commissions of Conciliation||XINVLU180515600
cho_book_1974_bar_000_0000|13|Chapter 8 Inquiry in the Framework of the UN||LPZSPW499112760
cho_book_1974_bar_000_0000|14|Chapter 9 General Conclusions||AQJVEE391681332
cho_book_1974_bar_000_0000|15|Appendices||WDWKPF600843995
cho_book_1974_bar_000_0000|16|Bibliography||EYPEQA589800380
cho_book_1974_bar_000_0000|17|Index of Treaties||ZLEUNI017415895
cho_book_1974_bar_000_0000|18|General Index||HBJGGR043569601
cho_book_1974_bar_000_0000|19|Back Matter||SXWQFH328779092
cho_book_1974_farmer_000_0000|1|Front Matter||HZGRAE803117414
cho_book_1974_farmer_000_0000|2|Title Page||CQJKJE844222786
cho_book_1974_farmer_000_0000|3|Contents||GAALVR511502114
cho_book_1974_farmer_000_0000|4|Tables||FHJGXU330861313
cho_book_1974_farmer_000_0000|5|Maps||ATDLQX702047155
cho_book_1974_farmer_000_0000|6|Preface|B. H. F.|UVCIHY969352459
cho_book_1974_farmer_000_0000|7|1 Introduction||BWEVNO492363548
cho_book_1974_farmer_000_0000|8|2 Historical Background||OTTOXH163528087
cho_book_1974_farmer_000_0000|9|3 Areas of Colonization: 1||AOVKJX644843813
cho_book_1974_farmer_000_0000|10|4 Areas of Colonization: 2||EWNRJA606586782
cho_book_1974_farmer_000_0000|11|5 Nature and Scale of Colonization||SAZRGQ667170383
cho_book_1974_farmer_000_0000|12|6 The Beneficiaries||BIHUXQ355382552
cho_book_1974_farmer_000_0000|13|7 Natural Difficulties Confronting Colonization||QOCXHF254593900
cho_book_1974_farmer_000_0000|14|8 Surveying Natural Resources and Planning their Use||BKXIOE876911847
cho_book_1974_farmer_000_0000|15|9 Problems of Land-Use Technology||PUIWBK648969990
cho_book_1974_farmer_000_0000|16|10 Domestic Economy of the Colonist||EEUYRV441676672
cho_book_1974_farmer_000_0000|17|11 Induced Agricultural Change in Colonization Schemes||VFJBCW951661613
cho_book_1974_farmer_000_0000|18|12 Land Tenure in Colonization Schemes||SWKGJP552396188
cho_book_1974_farmer_000_0000|19|13 Some Social Issues||KBGQJA371175813
cho_book_1974_farmer_000_0000|20|14 The Future of Agricultural Colonization||FNMEXQ471658603
cho_book_1974_farmer_000_0000|21|Appendix - Colonies Visited by the Author||ZANOQX027357356
cho_book_1974_farmer_000_0000|22|Glossary||XGXMXX406446369
cho_book_1974_farmer_000_0000|23|Abbreviations for Standard References||YLQVTZ882664809
cho_book_1974_farmer_000_0000|24|Notes||SIRKJE674912663
cho_book_1974_farmer_000_0000|25|Index of Authors and Authorities||CMMTDO090817385
cho_book_1974_farmer_000_0000|26|Subject Index||EGBVVO500870620
cho_book_1974_fawcett_000_0000|1|Front Matter||SKBJEW929105702
cho_book_1974_fawcett_000_0000|2|John McMahon||CWNDBU481915077
cho_book_1974_fawcett_000_0000|3|Front Matter||CFPOBH068726745
cho_book_1974_fawcett_000_0000|4|Front Matter||RGPKZW012494575
cho_book_1974_fawcett_000_0000|5|Contents||JFXKCQ134247071
cho_book_1974_fawcett_000_0000|6|Abbreviations||EVLVXI709156545
cho_book_1974_fawcett_000_0000|7|Foreword|James Fawcett|FYOGPM002726289
cho_book_1974_fawcett_000_0000|8|John McMahon an Appreciation by P. J. Allott|P. J. Allott|MGMRVJ451858358
cho_book_1974_fawcett_000_0000|9|1 The Court of the European Communities: Judicial Interpretation and International Organization|J. F. McMahon|ZKJJOE428010103
cho_book_1974_fawcett_000_0000|10|2 The United Nations as a Form of Government|Ian Brownlie|SYCWWT367759919
cho_book_1974_fawcett_000_0000|11|3 The Desirability of Third-Party Adjudication: Conventional Wisdom or Continuing Truth?|Rosalyn Higgins|JWXUVR280074155
cho_book_1974_fawcett_000_0000|12|4 Some Reflections on International Officialdom|Oscar Schachter|NFTRER494654019
cho_book_1974_fawcett_000_0000|13|5 Exceeding Small|S. A. De Smith|HXQSBR117531955
cho_book_1974_fawcett_000_0000|14|6 A View from within: The Role of the Small States and the Cyprus Experience|Andreas J. Jacovides|FMDSSS820054743
cho_book_1974_fawcett_000_0000|15|7 International Control of Marine Pollution|Michael Hardy|LEQBGE562157283
cho_book_1974_fawcett_000_0000|16|Notes||CGYFNL516198034
cho_book_1974_fawcett_000_0000|17|Index||ASHOEQ658652779
cho_book_1974_MacFarquhar_000_0000|1|Front Matter||HJNBNH431814386
cho_book_1974_MacFarquhar_000_0000|2|Front Matter||DURLKX673342519
cho_book_1974_MacFarquhar_000_0000|3|Front Matter||CFQPML306852694
cho_book_1974_MacFarquhar_000_0000|4|Front Matter||KGNWWF639315440
cho_book_1974_MacFarquhar_000_0000|5|Contents||SHSVEQ124701003
cho_book_1974_MacFarquhar_000_0000|6|Preface|Roderick MacFarquhar|FMCKTP401565951
cho_book_1974_MacFarquhar_000_0000|7|Abbreviations||WKDYNB416253613
cho_book_1974_MacFarquhar_000_0000|8|Introduction||SVVFUH568952400
cho_book_1974_MacFarquhar_000_0000|9|Part One The 'Fundamental Change'||WGSMXY199570345
cho_book_1974_MacFarquhar_000_0000|10|1 The 'High Tide' of Socialism||LHSGHP133298382
cho_book_1974_MacFarquhar_000_0000|11|2 The First 'Leap Forward' is Launched||EADWHQ740622216
cho_book_1974_MacFarquhar_000_0000|12|3 The Thaw Begins||NFPLPI028854756
cho_book_1974_MacFarquhar_000_0000|13|4 The Soviet 20th Congress and Chinese Reactions||NQANFZ280488091
cho_book_1974_MacFarquhar_000_0000|14|5 Mao against the Planners||FGRJIE787983263
cho_book_1974_MacFarquhar_000_0000|15|6 The Thaw Spreads||GRSUVM404527556
cho_book_1974_MacFarquhar_000_0000|16|7 The End of the First 'Leap Forward'||SLIQNS688758184
cho_book_1974_MacFarquhar_000_0000|17|Appendix 1 Lu Ting-Yi's Interpretation of Mao's Hundred Flowers Policy||IQQSPL588502571
cho_book_1974_MacFarquhar_000_0000|18|Part Two The CCP's Eighth Congress||RUILWO929242185
cho_book_1974_MacFarquhar_000_0000|19|8 The Position of Mao Tse-Tung||TPVLRE877946872
cho_book_1974_MacFarquhar_000_0000|20|9 The Dispute over Liberalization||EWLJQG371507566
cho_book_1974_MacFarquhar_000_0000|21|10 The Second Five-Year Plan||RKQSQJ159910753
cho_book_1974_MacFarquhar_000_0000|22|11 The New Central Leadership||UEFPOU540307247
cho_book_1974_MacFarquhar_000_0000|23|Appendix 2 Cultural Revolutionaries' Attacks on Teng Hsiao-P'ing's Report||OYTIBW064528315
cho_book_1974_MacFarquhar_000_0000|24|Appendix 3 The Two 'Fronts' in the Chinese Leadership||NNLUEV353888460
cho_book_1974_MacFarquhar_000_0000|25|Appendix 4 Mentions of Mao's Speech||DDHVIQ152320559
cho_book_1974_MacFarquhar_000_0000|26|Appendix 5 Cultural Revolutionaries' Attacks on Liu Shao-Ch'i's Report||UTZSGP023066307
cho_book_1974_MacFarquhar_000_0000|27|Appendix 6 - The Politburo||EOZLTI111717193
cho_book_1974_MacFarquhar_000_0000|28|Part Three The Rectification Campaign||PNOXIZ485705948
cho_book_1974_MacFarquhar_000_0000|29|12 The Impact of the Hungarian Revolt||HTBUPY968602226
